Node Sensor;max Temperature; min Temperature; rata-rata Temperature; max Humidity; min Humidity; rata-rata Humidity; max Pressure; min Pressure; rata-rata Pressure(BCAF);12:00:00;27.0816;26.6448;26.9568;75.0013;73.2007;73.6566;93.0156;92.9521;92.9680;
(BCAF);12:01:00;26.7696;26.7072;26.7592;74.5130;74.2612;74.3884;93.0156;92.8886;92.9097;
(BCAF);12:01:30;26.8944;26.7696;26.8320;74.2612;74.1086;74.1865;93.0792;92.8886;92.9216;
(BCAF);12:02:00;26.9568;26.8944;26.9208;74.1086;73.8264;73.9563;93.0792;92.8886;92.9741;
(BCAF);12:02:30;27.0192;26.9568;26.9618;73.8264;73.7729;73.8044;93.0792;92.8886;92.9597;
(BCAF);12:03:00;27.0192;26.9568;27.0024;73.7424;73.5898;73.6485;93.0792;92.8886;92.9717;
(BCAF);12:03:30;27.0816;26.9568;27.0167;73.5898;73.4754;73.5239;93.0156;92.8886;92.9699;
(BCAF);12:04:00;27.0816;27.0192;27.0384;73.4754;73.3076;73.3935;93.0792;92.8250;92.9765;
(BCAF);12:04:30;27.0816;27.0192;27.0480;73.3686;73.2236;73.2976;93.0792;92.8886;92.9863;
(BCAF);12:05:00;27.0816;27.0192;27.0624;73.2236;73.0024;73.0690;93.0792;92.8886;92.9814;
(BCAF);12:05:30;27.0816;27.0192;27.0766;73.0558;73.0024;73.0356;93.0792;92.8886;92.9699;
(BCAF);12:06:00;27.1440;27.0192;27.0600;73.1397;73.0558;73.0878;93.0156;92.8250;92.9741;
