(CACF);07:34:00;29.9520;29.8896;29.9104;65.5103;65.4798;65.5090;91.9990;91.7449;91.8216;1
(AADC);07:34:30;27.3936;27.2688;27.3124;69.9201;69.7523;69.8525;91.9355;91.6178;91.7910;1
(BCAF);07:35:00;26.7072;26.5824;26.6062;73.5898;72.4912;72.7111;92.0626;91.6813;91.9294;0
(CACF);07:35:00;30.2640;30.0768;30.1676;65.2204;64.9839;65.0970;91.9990;91.6178;91.8014;1
(AADC);07:35:00;27.4560;27.3312;27.3624;69.8133;69.6073;69.6310;91.9355;91.6178;91.7766;1
(AADC);07:35:30;27.5184;27.3936;27.4394;69.8438;69.7904;69.8134;91.9355;91.6178;91.7800;1
(AAAF);07:35:30;26.3328;26.2080;26.2704;71.6520;71.3773;71.5663;91.9990;91.7449;91.8971;1
(AADC);07:36:00;27.5808;27.4560;27.5119;69.7904;69.1801;69.4869;91.9990;91.6178;91.7668;1
(AADC);07:36:30;27.6432;27.5808;27.5952;69.1801;68.9588;69.0669;91.9355;91.6813;91.7664;1
(BCAF);07:36:30;26.6448;26.6448;26.6448;73.7501;73.6204;73.7137;91.9355;91.8084;91.8915;0
(AADC);07:37:00;27.7056;27.5808;27.6622;68.9054;68.7147;68.8659;91.9355;91.7449;91.7697;1
(AAAF);07:37:00;26.5200;26.2080;26.2807;71.6215;71.1637;71.5558;91.9990;91.7449;91.8859;1
(AAAF);07:37:30;26.5824;26.5200;26.5452;71.1637;71.0187;71.0802;92.0626;91.7449;91.8898;1
(CACF);07:37:30;30.9504;30.8256;30.8945;63.5953;63.3207;63.4689;91.9990;91.5543;91.8490;1
(AADC);07:37:30;27.7680;27.6432;27.7081;68.7681;68.6765;68.7284;91.9355;91.7449;91.7703;1
(AADC);07:38:00;27.8304;27.7680;27.8042;68.6613;68.5468;68.6010;91.9355;91.6813;91.7863;1
(BCAF);07:38:00;26.8320;26.7696;26.7970;72.4988;72.1708;72.3525;91.9990;91.7449;91.8774;0
(AAAF);07:38:00;26.7072;26.5200;26.5836;71.0187;70.6449;70.9447;92.0626;91.7449;91.9190;1
(AADC);07:38:30;27.8928;27.7680;27.8632;68.5468;68.2950;68.4001;91.9355;91.6813;91.7973;1
(AAAF);07:38:30;26.7696;26.6448;26.7096;70.6754;70.6449;70.6631;92.0626;91.7449;91.8878;1
(BCAF);07:38:30;26.8320;26.7696;26.7927;72.1708;72.1097;72.1391;91.9990;91.7449;91.8484;0
(AAAF);07:39:00;26.7696;26.7072;26.7423;70.6754;70.3779;70.5152;91.9990;91.6813;91.8322;1
(AADC);07:39:00;28.0176;27.8304;27.9219;68.3027;68.1043;68.2102;91.9355;91.6813;91.8046;1
(BCAF);07:39:00;26.8320;26.7696;26.8170;72.4302;72.0792;72.3418;92.0626;91.7449;91.8586;0
(AADC);07:39:30;28.0800;27.8928;28.0034;68.1043;67.9365;67.9926;91.8084;91.6813;91.7795;1
(CACF);07:39:30;31.3872;31.0752;31.2967;62.9697;62.3136;62.4991;91.9990;91.6813;91.7746;1
