(BCAF);12:00:30;29.5776;29.5152;29.5707;62.2526;62.0695;62.2000;92.8250;92.6344;92.7615;1
(BCAF);12:01:00;29.5776;29.5152;29.5704;62.2220;62.0389;62.1281;92.8250;92.5709;92.7493;1
(BCAF);12:01:30;29.6400;29.5152;29.5776;62.0695;61.7719;61.8847;92.8250;92.6344;92.7591;1
(BCAF);12:02:00;29.5776;29.5152;29.5728;61.8940;61.7414;61.8271;92.8886;92.6979;92.7835;1
(BCAF);12:02:30;29.5776;29.5152;29.5452;61.8940;61.7719;61.8341;92.8886;92.6344;92.7685;1
(BCAF);12:03:00;29.5776;29.5152;29.5296;61.9550;61.8329;61.9069;92.8250;92.6344;92.7664;1
(BCAF);12:03:30;29.5776;29.5152;29.5221;61.9550;61.8329;61.9025;92.8886;92.6344;92.7427;1
(BCAF);12:04:00;29.5152;29.4528;29.5106;62.1305;61.8864;62.0310;92.8250;92.6344;92.7356;1
(BCAF);12:04:30;29.5152;29.4528;29.4805;62.0389;61.8864;61.9836;92.8250;92.6344;92.7450;1
(BCAF);12:05:00;29.5152;29.4528;29.4768;62.0389;61.8864;61.9673;92.8886;92.6344;92.7419;1
(BCAF);12:05:30;29.5152;29.4528;29.4597;62.1839;61.8864;62.0740;92.8886;92.6344;92.7591;1
(BCAF);12:06:00;29.5152;29.4528;29.4552;62.0695;61.9474;61.9744;92.8250;92.6344;92.7248;1
(BCAF);12:06:30;29.5152;29.4528;29.4551;62.0084;61.9169;61.9485;92.8250;92.6344;92.7474;1
(BCAF);12:07:00;29.5152;29.3904;29.4456;62.1610;62.0084;62.0894;92.8250;92.6344;92.7322;1
(BCAF);12:07:30;29.5152;29.3904;29.4459;62.1305;62.0389;62.0751;92.8886;92.6344;92.7615;1
(BCAF);12:08:00;29.4528;29.3904;29.4456;62.1305;61.8635;62.0351;92.8250;92.6344;92.7517;1
(BCAF);12:08:30;29.4528;29.3904;29.4366;62.0389;61.8329;61.9471;92.8250;92.6344;92.7215;1
(BCAF);12:09:00;29.4528;29.3904;29.4240;61.8864;61.7719;61.8212;92.8250;92.6344;92.7444;1
(BCAF);12:09:30;29.4528;29.3280;29.4112;61.9474;61.7719;61.8516;92.9521;92.6344;92.7638;1
