(CACF);12:00:30;25.0224;25.0224;25.0224;58.4226;58.4226;58.4226;91.9355;91.9355;91.9355;-1
(CACF);12:00:30;25.0848;25.0848;25.0848;58.5981;58.5981;58.5981;91.8719;91.8719;91.8719;-1
(BCAF);12:00:30;25.8336;25.8336;25.8336;53.0134;53.0134;53.0134;91.8719;91.8719;91.8719;-1
(CACF);12:00:30;25.0848;25.0848;25.0848;58.4836;58.4836;58.4836;91.8084;91.8084;91.8084;-1
(BCAF);12:00:30;25.8960;25.8960;25.8960;52.9600;52.9600;52.9600;91.8084;91.8084;91.8084;-1
(CACF);12:00:30;25.0848;25.0848;25.0848;58.3921;58.3921;58.3921;91.8084;91.8084;91.8084;-1
(BCAF);12:00:30;25.8960;25.8960;25.8960;52.9294;52.9294;52.9294;91.8719;91.8719;91.8719;-1
(CACF);12:00:30;25.0848;25.0848;25.0848;58.3387;58.3387;58.3387;91.9355;91.9355;91.9355;-1
(BCAF);12:00:30;25.8960;25.8960;25.8960;52.8989;52.8989;52.8989;91.9990;91.9990;91.9990;-1
(CACF);12:00:30;25.2096;25.0848;25.1376;58.2776;58.0411;58.1186;92.0626;91.7449;91.8426;-1
(BCAF);12:00:30;26.0208;25.8960;25.9673;52.8684;52.4793;52.6515;91.9990;91.7449;91.8719;-1
(CACF);12:00:30;25.1472;25.1472;25.1472;58.0106;58.0106;58.0106;91.7449;91.7449;91.7449;-1
(BCAF);12:00:30;26.0208;26.0208;26.0208;52.4564;52.4564;52.4564;91.9990;91.9990;91.9990;-1
(CACF);12:00:30;25.2096;25.2096;25.2096;57.9801;57.9801;57.9801;91.8084;91.8084;91.8084;-1
(BCAF);12:00:30;26.0208;26.0208;26.0208;52.4564;52.4564;52.4564;91.8719;91.8719;91.8719;-1
(CACF);12:00:30;25.2096;25.2096;25.2096;57.9496;57.9496;57.9496;91.8084;91.8084;91.8084;-1
(BCAF);12:00:30;26.0208;26.0208;26.0208;52.3954;52.3954;52.3954;91.8084;91.8084;91.8084;-1
(CACF);12:00:30;25.2096;25.2096;25.2096;57.9496;57.9496;57.9496;91.8719;91.8719;91.8719;-1
(BCAF);12:00:30;26.0208;26.0208;26.0208;52.3954;52.3954;52.3954;91.8719;91.8719;91.8719;-1
(CACF);12:00:30;25.2720;25.2720;25.2720;57.9496;57.9496;57.9496;91.8084;91.8084;91.8084;-1
(BCAF);12:00:30;26.0832;26.0832;26.0832;52.3954;52.3954;52.3954;91.8719;91.8719;91.8719;-1
(CACF);12:00:30;25.2096;25.2096;25.2096;57.9267;57.9267;57.9267;91.7449;91.7449;91.7449;-1
(BCAF);12:00:30;26.0208;26.0208;26.0208;52.3954;52.3954;52.3954;91.8719;91.8719;91.8719;-1
(CACF);12:00:30;25.2720;25.2720;25.2720;57.8962;57.8962;57.8962;91.8084;91.8084;91.8084;-1
(BCAF);12:00:30;26.0208;26.0208;26.0208;52.3649;52.3649;52.3649;91.9355;91.9355;91.9355;-1
(CACF);12:00:30;25.2720;25.2720;25.2720;57.8657;57.8657;57.8657;91.8084;91.8084;91.8084;-1
(BCAF);12:00:30;26.0208;26.0208;26.0208;52.3649;52.3649;52.3649;91.8084;91.8084;91.8084;-1
(CACF);12:00:30;25.2720;25.2720;25.2720;57.8351;57.8351;57.8351;91.7449;91.7449;91.7449;-1
(BCAF);12:00:30;26.0832;26.0832;26.0832;52.3649;52.3649;52.3649;91.8719;91.8719;91.8719;-1
