(BCCF);01:23:00;22.9632;22.8384;22.8816;70.2024;70.0498;70.1713;92.5073;92.1896;92.3754;1
(BCCF);01:23:30;23.2128;22.9632;23.0732;70.0498;69.5997;69.7993;92.5073;92.1261;92.3081;1
(AAAF);01:23:30;22.5888;22.2144;22.4247;70.5457;69.5844;69.9765;92.4438;92.1896;92.3065;1
(AAAF);01:24:00;23.0880;22.5888;22.7613;69.5005;68.4019;69.1106;92.5073;92.1261;92.3052;1
(BCCF);01:24:30;23.7744;23.4624;23.6588;68.6384;67.6694;68.0024;92.4438;92.1261;92.3362;1
(AAAF);01:25:00;23.7744;23.3376;23.5045;67.5550;66.7005;67.3154;92.3167;92.1896;92.2564;1
(BCCF);01:25:30;24.2736;24.0240;24.1916;67.0057;66.3038;66.6136;92.5073;92.1261;92.3055;1
(AAAF);01:25:30;23.9616;23.7744;23.8709;66.7005;65.9986;66.3042;92.3802;92.1896;92.3359;1
(CADF);01:25:30;24.0240;23.6496;23.8637;65.8918;65.2204;65.5537;92.4438;92.1896;92.3746;1
(AAAF);01:26:00;24.2736;23.9616;24.1598;65.9986;65.2128;65.5374;92.4438;92.1896;92.3493;1
(BCCF);01:26:00;24.5232;24.2736;24.4184;66.3038;65.9223;66.1072;92.4438;92.1261;92.2665;1
(CADF);01:26:00;24.2736;23.9616;24.1089;65.2204;64.6177;64.9239;92.5709;92.1261;92.3322;1
(BCCF);01:26:30;24.7728;24.5232;24.6492;66.2351;65.7163;65.9766;92.4438;92.1896;92.2968;1
(AAAF);01:26:30;24.5856;24.2736;24.4328;65.1823;64.2133;64.7198;92.5073;92.1896;92.3131;1
(BCCF);01:27:00;24.8976;24.7104;24.8288;66.5327;65.7773;66.1893;92.4438;92.2532;92.3223;1
(AAAF);01:27:00;24.8352;24.5856;24.7325;64.1294;63.6716;63.8680;92.4438;92.2532;92.3239;1
(CADF);01:27:00;24.7728;24.5232;24.6664;64.7779;64.6024;64.7302;92.4438;92.1261;92.3033;1
(BCCF);01:27:30;25.0848;24.8976;24.9908;65.6934;65.1060;65.3393;92.4438;92.1896;92.3234;1
(CADF);01:27:30;25.0224;24.7728;24.9135;64.5719;63.9310;64.1847;92.5073;92.1896;92.3420;1
(AAAF);01:27:30;25.0848;24.7728;24.9419;63.6716;63.3207;63.5469;92.4438;92.2532;92.3416;1
(AAAF);01:28:00;25.3968;25.0848;25.2245;63.3207;62.8553;63.1916;92.5073;92.1896;92.3609;1
(AAAF);01:28:30;25.5840;25.3968;25.4688;62.8553;62.4814;62.6786;92.5709;92.1261;92.3314;1
(AAAF);01:29:00;25.8336;25.5840;25.6776;62.3975;61.8940;62.1679;92.4438;92.2532;92.3214;1
