Node Sensor;max Temperature; min Temperature; rata-rata Temperature; max Humidity; min Humidity; rata-rata Humidity; max Pressure; min Pressure; rata-rata Pressure(BCAF);12:01:00;27.3936;27.2064;27.2792;74.8563;73.7958;73.9650;93.0792;92.8886;93.0156;
(BCAF);12:01:30;27.4560;27.4560;27.4560;74.6427;74.6427;74.6427;93.2063;93.0156;93.0792;
(BCAF);12:02:00;27.5808;27.4560;27.5376;74.6198;74.2689;74.4332;93.2063;93.0156;93.0694;
(BCAF);12:02:30;27.7056;27.5808;27.6382;74.2383;73.9561;74.0912;93.2063;92.9521;93.0893;
(BCAF);12:03:00;27.7680;27.6432;27.7104;73.9332;73.7043;73.8217;93.2063;92.9521;93.1012;
(BCAF);12:03:30;27.8304;27.7056;27.7780;73.7424;73.6051;73.6777;93.2698;92.9521;93.1173;
(BCAF);12:04:00;27.8928;27.7680;27.8184;73.5517;73.4067;73.4742;93.2698;93.0156;93.1305;
(BCAF);12:04:30;27.8928;27.8304;27.8554;73.4373;73.3839;73.4141;93.2698;92.9521;93.1275;
(BCAF);12:05:00;27.8928;27.8304;27.8856;73.4373;73.3228;73.3915;93.2698;93.0792;93.1305;
(BCAF);12:05:30;27.9552;27.8928;27.9028;73.3228;73.1855;73.2770;93.1427;93.0792;93.1300;
(BCAF);12:06:00;27.9552;27.8928;27.9159;73.1550;73.1016;73.1295;93.2698;93.0156;93.1309;
(BCAF);12:06:30;27.9552;27.8928;27.9427;73.1397;73.0710;73.1052;93.2698;93.0156;93.1249;
(BCAF);12:07:00;27.9552;27.8928;27.9480;73.0863;73.0253;73.0675;93.2698;93.0156;93.1403;
(BCAF);12:07:30;27.9552;27.9552;27.9552;73.0253;73.0253;73.0253;93.2698;93.0156;93.1173;
(BCAF);12:08:00;28.0176;27.8928;27.9528;73.0253;72.9185;72.9680;93.2698;93.0156;93.1354;
(BCAF);12:08:30;28.0176;27.9552;27.9602;73.0863;72.9490;73.0408;93.1427;93.0156;93.1224;
(BCAF);12:09:00;27.9552;27.9552;27.9552;73.0863;72.8879;72.9724;93.1427;92.8886;93.1085;
(BCAF);12:09:30;28.0176;27.9552;27.9677;72.9490;72.8879;72.9233;93.2698;93.0792;93.1427;
(BCAF);12:10:00;28.0176;27.9552;27.9624;72.9185;72.8345;72.8618;93.2698;92.9521;93.1232;
(BCAF);12:10:30;28.0176;27.9552;27.9677;72.9490;72.8879;72.9331;93.1427;92.9521;93.0868;
(BCAF);12:11:00;28.0176;27.9552;27.9744;72.9490;72.9490;72.9490;93.1427;93.0156;93.1085;
(BCAF);12:11:30;28.0176;27.9552;27.9702;72.9490;72.9185;72.9404;93.1427;93.0156;93.1224;
(BCAF);12:12:00;28.0176;27.9552;27.9672;73.0253;72.8879;72.9763;93.1427;92.9521;93.0865;
(BCAF);12:12:30;28.0176;27.9552;27.9652;73.0253;72.9490;72.9798;93.1427;92.9521;93.1046;
(BCAF);12:13:00;28.0176;27.9552;27.9600;73.0558;72.9185;72.9739;93.1427;93.0156;93.1012;
(BCAF);12:13:30;28.0176;27.8928;27.9600;73.0558;72.9490;72.9848;93.2698;93.0156;93.1109;
(BCAF);12:14:00;27.9552;27.8928;27.9528;72.9490;72.9185;72.9431;93.1427;93.0156;93.0987;
(BCAF);12:14:30;28.0176;27.8928;27.9577;72.9490;72.8345;72.8782;93.1427;93.0156;93.1122;
(BCAF);12:15:00;28.0176;27.8928;27.9600;72.9185;72.8879;72.8985;93.2698;92.9521;93.0938;
(BCAF);12:15:30;28.0176;27.9552;27.9627;72.8879;72.8345;72.8782;93.1427;93.0156;93.0893;
(BCAF);12:16:00;28.0176;27.9552;27.9696;72.8574;72.8345;72.8381;93.2698;92.9521;93.1109;
(BCAF);12:16:30;28.0176;27.9552;27.9602;72.8879;72.7964;72.8379;93.1427;92.8886;93.1224;
(BCAF);12:17:00;28.0176;27.9552;27.9576;72.8879;72.8345;72.8536;93.2698;92.9521;93.1207;
(BCAF);12:17:30;28.0176;27.8928;27.9552;72.8879;72.8345;72.8516;93.1427;93.0156;93.1021;
(BCAF);12:18:00;27.9552;27.8928;27.9456;72.8879;72.8345;72.8518;93.2698;92.9521;93.0914;
(BCAF);12:18:30;27.9552;27.8928;27.9352;72.8345;72.7964;72.8330;93.2698;93.0156;93.1249;
(BCAF);12:19:00;27.9552;27.8928;27.9456;72.9490;72.8345;72.8944;93.1427;92.9521;93.1109;
(BCAF);12:19:30;27.9552;27.8928;27.9277;72.9871;72.9108;72.9655;93.1427;92.9521;93.0919;
(BCAF);12:20:00;27.9552;27.8928;27.9096;72.9871;72.9108;72.9226;93.1427;93.0156;93.1134;
(BCAF);12:20:30;27.9552;27.8928;27.9153;72.9108;72.8498;72.8705;93.1427;92.8250;93.0970;
(BCAF);12:21:00;27.9552;27.8928;27.9113;72.9871;72.8498;72.9035;93.1427;93.0156;93.1215;
(BCAF);12:21:30;27.9552;27.8304;27.8878;73.0710;72.9871;73.0222;93.2698;93.0156;93.1173;
(BCAF);12:22:00;27.8928;27.8304;27.8880;73.0482;73.0482;73.0482;93.1427;92.8886;93.0865;
(BCAF);12:22:30;27.8928;27.8304;27.8753;73.0482;73.0482;73.0482;93.1427;92.8886;93.0868;
(BCAF);12:23:00;27.8928;27.8304;27.8664;73.0482;73.0176;73.0470;93.1427;92.9521;93.1036;
(BCAF);12:23:30;27.8928;27.8304;27.8653;73.0482;73.0176;73.0408;93.1427;92.9521;93.0970;
(BCAF);12:24:00;27.8928;27.8304;27.8640;73.0710;73.0482;73.0499;93.2698;92.9521;93.1158;
(BCAF);12:24:30;27.8928;27.8304;27.8616;73.1016;73.0482;73.0749;93.1427;92.9521;93.1061;
(BCAF);12:25:00;27.8928;27.8304;27.8424;73.1016;73.0482;73.0734;93.1427;92.8250;93.1012;
(BCAF);12:25:30;27.8928;27.7680;27.8379;73.1016;73.0710;73.0833;93.2063;92.9521;93.1071;
(BCAF);12:26:00;27.8928;27.8304;27.8400;73.1016;73.0710;73.0781;93.1427;93.0156;93.1036;
(BCAF);12:26:30;27.8928;27.8304;27.8479;73.1321;73.0710;73.1077;93.1427;92.9521;93.1071;
(BCAF);12:27:00;27.8928;27.8304;27.8376;73.1016;73.0482;73.0652;93.2698;92.9521;93.1012;
(BCAF);12:27:30;27.8928;27.8304;27.8429;73.0482;72.9337;72.9917;93.1427;92.9521;93.0970;
(BCAF);12:28:00;27.8928;27.8304;27.8496;72.9108;72.9108;72.9108;93.2063;92.9521;93.1061;
(BCAF);12:28:30;27.8928;27.8304;27.8472;73.0482;72.9108;72.9959;93.2698;92.9521;93.1036;
(BCAF);12:29:00;27.8928;27.8304;27.8496;73.0710;73.0482;73.0552;93.2063;92.9521;93.0987;
(BCAF);12:29:30;27.8928;27.8304;27.8404;73.0710;73.0710;73.0710;93.1427;92.9521;93.0995;
(BCAF);12:30:00;27.8304;27.8304;27.8304;73.0710;73.0482;73.0631;93.2063;92.8250;93.0792;
(BCAF);12:30:30;27.8304;27.7680;27.8254;73.1016;73.0710;73.0747;93.2698;92.9521;93.0995;
(BCAF);12:31:00;27.8304;27.7680;27.8208;73.1321;73.1016;73.1039;93.2698;92.9521;93.1085;
(BCAF);12:31:30;27.8304;27.7680;27.7780;73.2389;73.1321;73.2044;93.1427;92.9521;93.0741;
(BCAF);12:32:00;27.8304;27.7680;27.7800;73.1855;73.1550;73.1843;93.2063;92.9521;93.1109;
(BCAF);12:32:30;27.8304;27.7680;27.7780;73.2999;73.1550;73.2023;93.2063;92.9521;93.0690;
(BCAF);12:33:00;27.8304;27.7680;27.7704;73.3228;73.2389;73.3029;93.1427;93.0792;93.1036;
(BCAF);12:33:30;27.8304;27.7056;27.7680;73.2999;73.2389;73.2657;93.1427;93.0156;93.0944;
(BCAF);12:34:00;27.8304;27.7056;27.7680;73.2999;73.2160;73.2509;93.1427;93.0792;93.0890;
(BCAF);12:34:30;27.7680;27.7056;27.7605;73.3533;73.2847;73.2966;93.2063;92.9521;93.0843;
(BCAF);12:35:00;27.7680;27.7056;27.7536;73.3228;73.2618;73.3081;93.1427;92.9521;93.0938;
(BCAF);12:35:30;27.7680;27.7056;27.7505;73.3839;73.2999;73.3286;93.2698;92.9521;93.0766;
(BCAF);12:36:00;27.7680;27.7056;27.7356;73.3839;73.2847;73.3225;93.2063;93.0792;93.1051;
(BCAF);12:36:30;27.7680;27.7056;27.7455;73.3228;73.2618;73.2804;93.1427;92.9521;93.0817;
(BCAF);12:37:00;27.7680;27.7056;27.7296;73.3686;73.3152;73.3357;93.2698;92.9521;93.0963;
(BCAF);12:37:30;27.7680;27.7056;27.7156;73.3686;73.3457;73.3613;93.2063;92.9521;93.0766;
(BCAF);12:38:00;27.7680;27.7056;27.7200;73.3686;73.3152;73.3495;93.1427;92.9521;93.0792;
(BCAF);12:38:30;27.7680;27.7056;27.7206;73.3152;73.2847;73.3066;93.1427;92.8886;93.0766;
(BCAF);12:39:00;27.7680;27.7056;27.7320;73.3533;73.3152;73.3167;93.1427;92.9521;93.0718;
(BCAF);12:39:30;27.7680;27.7056;27.7331;73.3152;73.3152;73.3152;93.1427;92.9521;93.0741;
(BCAF);12:40:00;27.7680;27.7056;27.7248;73.3457;73.2847;73.3128;93.1427;92.8250;93.0694;
(BCAF);12:40:30;27.7680;27.7056;27.7206;73.2847;73.2618;73.2627;93.1427;92.9521;93.0665;
(BCAF);12:41:00;27.7680;27.6432;27.7080;73.3152;73.2618;73.2970;93.1427;92.9521;93.0841;
(BCAF);12:41:30;27.7680;27.7056;27.7081;73.3152;73.2618;73.2728;93.1427;92.9521;93.0690;
