(AADC);05:35:00;30.4512;30.3888;30.4356;61.5125;61.4820;61.4896;92.0626;91.9355;91.9990;1
(BCAF);05:35:00;30.2640;30.2016;30.2286;62.5959;62.5120;62.5389;92.1261;91.8084;91.9948;1
(AAAF);05:35:30;30.0144;29.8272;29.9426;61.4210;60.1697;60.7115;92.2532;91.8719;92.0610;1
(BCAF);05:35:30;30.3264;30.2016;30.2867;62.5425;62.3136;62.4778;92.0626;91.8719;92.0135;1
(AADC);05:35:30;30.5760;30.3888;30.4910;61.6880;60.5817;61.2833;92.1261;91.8719;91.9972;1
(AAAF);05:36:00;30.2640;30.0144;30.1255;60.8869;60.2308;60.5898;92.1896;91.8719;92.0002;1
(AADC);05:36:00;30.8880;30.7008;30.8051;61.0929;60.2613;60.7458;92.1896;91.8084;92.0094;1
(BCAF);05:36:00;30.5136;30.4512;30.4720;61.8101;61.6346;61.7516;92.0626;91.9355;92.0202;1
(CACF);05:36:00;30.4512;30.1392;30.2353;63.7937;62.9621;63.5770;92.1896;91.8084;91.9634;1
(AADC);05:36:30;30.9504;30.7632;30.8287;60.2308;59.9561;60.1087;92.1896;91.8084;92.0086;1
(AAAF);05:36:30;30.3888;30.2016;30.2785;60.5665;59.8798;60.1492;92.1261;91.8719;91.9769;1
(BCAF);05:36:30;30.5760;30.4512;30.5344;61.8177;61.4438;61.6934;92.1896;91.8719;92.0347;1
(BCAF);05:37:00;30.5760;30.5136;30.5472;61.6727;61.6422;61.6586;92.0626;91.9990;92.0186;1
(AAAF);05:37:00;30.6384;30.4512;30.5408;59.5212;58.7430;58.9914;92.1261;91.9355;92.0044;1
(CACF);05:37:00;30.7632;30.6384;30.6644;62.6646;62.5196;62.6296;92.0626;91.8719;91.9567;1
(AAAF);05:37:30;30.7632;30.5760;30.6879;59.1016;58.8346;58.9703;92.1261;91.8719;92.0090;1
(CACF);05:37:30;31.0128;30.7632;30.8738;62.5196;62.2526;62.3691;92.1261;91.8084;91.9814;1
(BCAF);05:37:30;30.5760;30.5760;30.5760;61.6193;61.6193;61.6193;92.1261;91.8719;91.9990;1
(BCAF);05:38:00;30.9504;30.8256;30.9000;61.0853;61.0242;61.0545;92.1896;91.8084;92.0186;1
(AAAF);05:38:00;30.9504;30.7632;30.8576;58.9872;58.3845;58.6609;92.1896;91.8084;91.9952;1
(AADC);05:38:00;31.5744;30.9504;31.0621;60.1087;58.3158;59.5299;92.1896;91.8084;91.9778;1
(AAAF);05:38:30;31.1376;30.8880;31.0199;58.4760;57.4308;57.9975;92.1896;91.8084;92.0117;1
(AADC);05:38:30;31.5744;31.5120;31.5295;58.5599;58.1708;58.3396;92.0626;91.9355;91.9406;1
(BCAF);05:38:30;31.0128;30.8880;30.9617;61.0319;60.4291;60.6937;92.1896;91.8719;92.0136;1
(CACF);05:38:30;31.2000;31.1376;31.1834;61.4210;61.1768;61.2724;92.1261;91.8719;91.9990;1
(AAAF);05:39:00;31.2624;31.0752;31.1688;57.5147;57.1256;57.3781;92.1896;91.8084;91.9888;1
(AADC);05:39:00;31.5744;31.5120;31.5479;58.2014;57.7817;58.0251;92.0626;91.9355;91.9577;1
