(cacf);1;12:00:03:57;25.58399963378906;58.0716552734375;91.9990234375
(cacf);2;12:00:03:309;25.58399963378906;58.0716552734375;91.80841064453125
(cacf);3;12:00:03:562;25.58399963378906;58.0716552734375;91.8719482421875
(cacf);4;12:00:03:816;25.58399963378906;58.1021728515625;91.93548583984375
(cacf);5;12:00:04:64;25.58399963378906;58.1021728515625;91.80841064453125
(cacf);6;12:00:04:312;25.58399963378906;58.1021728515625;91.93548583984375
(cacf);7;12:00:04:561;25.58399963378906;58.1021728515625;91.68132781982421
(cacf);7;12:00:04:561;25.58399963378906;58.1021728515625;91.68132781982421
(cacf);8;12:00:04:833;25.58399963378906;58.1021728515625;91.68132781982421
(cacf);9;12:00:05:88;25.64639854431152;58.1021728515625;91.8719482421875
(cacf);10;12:00:05:338;25.64639854431152;58.1021728515625;91.80841064453125
(cacf);11;12:00:05:588;25.58399963378906;58.1021728515625;91.744873046875
(cacf);12;12:00:05:838;25.58399963378906;58.1021728515625;91.80841064453125
(cacf);13;12:00:06:89;25.64639854431152;58.1021728515625;91.80841064453125
(cacf);14;12:00:06:348;25.58399963378906;58.0716552734375;91.744873046875
(cacf);15;12:00:06:602;25.58399963378906;58.0716552734375;91.80841064453125
(cacf);16;12:00:06:853;25.64639854431152;58.0716552734375;91.8719482421875
(cacf);17;12:00:07:105;25.58399963378906;58.0716552734375;91.80841064453125
(cacf);18;12:00:07:353;25.58399963378906;58.0716552734375;91.9990234375
(cacf);19;12:00:07:606;25.64639854431152;58.0716552734375;91.68132781982421
(cacf);20;12:00:07:857;25.58399963378906;58.0716552734375;91.80841064453125
(cacf);21;12:00:08:102;25.64639854431152;58.0716552734375;91.80841064453125
(cacf);22;12:00:08:350;25.64639854431152;58.0716552734375;91.93548583984375
(cacf);23;12:00:08:603;25.58399963378906;58.0716552734375;91.80841064453125
(cacf);24;12:00:08:852;25.58399963378906;58.0716552734375;91.80841064453125
(cacf);25;12:00:09:102;25.58399963378906;58.0411376953125;91.80841064453125
(cacf);26;12:00:09:353;25.58399963378906;58.0411376953125;91.68132781982421
(cacf);27;12:00:09:598;25.58399963378906;58.0411376953125;91.80841064453125
(cacf);27;12:00:09:598;25.58399963378906;58.0411376953125;91.80841064453125
(cacf);28;12:00:09:854;25.64639854431152;58.0411376953125;91.80841064453125
(cacf);29;12:00:10:98;25.64639854431152;57.98773193359375;91.68132781982421
(cacf);30;12:00:10:352;25.58399963378906;57.98773193359375;91.8719482421875
(cacf);31;12:00:10:606;25.64639854431152;57.98773193359375;91.80841064453125
(cacf);32;12:00:10:859;25.64639854431152;57.98773193359375;91.9990234375
(cacf);33;12:00:11:117;25.58399963378906;57.98773193359375;91.68132781982421
(cacf);34;12:00:11:367;25.58399963378906;57.95721435546875;91.744873046875
(cacf);35;12:00:11:613;25.58399963378906;57.95721435546875;91.9990234375
(cacf);36;12:00:11:866;25.58399963378906;57.95721435546875;91.68132781982421
