(aaaf);1;28.95359992980957;43.55291748046875;91.8719482421875;sudah
(dace);2;29.01599884033203;43.652099609375;91.80841064453125;sudah
(aaaf);2;29.26559829711914;37.67828369140625;91.68132781982421;sudah
(dace);3;30.26399993896484;40.81396484375;91.80841064453125;sudah
(aaaf);3;29.32799911499023;37.5791015625;91.93548583984375;sudah
(dace);4;30.26399993896484;40.844482421875;91.80841064453125;sudah
(aaaf);4;29.32799911499023;37.548583984375;91.93548583984375;sudah
(dace);5;30.3263988494873;40.91314697265625;91.80841064453125;sudah
(aaaf);5;29.32799911499023;37.47991943359375;91.80841064453125;sudah
(dace);6;30.3263988494873;40.97418212890625;91.80841064453125;sudah
(aaaf);6;29.32799911499023;37.4417724609375;92.06256103515625;sudah
(dace);7;30.3263988494873;40.94366455078125;91.93548583984375;sudah
(aaaf);7;29.32799911499023;37.4112548828125;91.80841064453125;sudah
(dace);8;30.3263988494873;40.86737060546875;91.80841064453125;sudah
(aaaf);8;29.32799911499023;37.37310791015625;91.93548583984375;sudah
(dace);9;30.3887996673584;40.7987060546875;91.80841064453125;sudah
(aaaf);9;29.32799911499023;37.37310791015625;91.80841064453125;sudah
(dace);10;30.3263988494873;40.7681884765625;91.80841064453125;sudah
(aaaf);10;29.32799911499023;37.31207275390625;91.80841064453125;sudah
(dace);11;30.3887996673584;40.661376953125;91.80841064453125;sudah
(aaaf);11;29.32799911499023;37.27392578125;91.93548583984375;sudah
(dace);12;30.3887996673584;40.59271240234375;91.8719482421875;sudah
(aaaf);12;29.32799911499023;37.20526123046875;91.80841064453125;sudah
(dace);13;30.3887996673584;40.56219482421875;91.68132781982421;sudah
(aaaf);13;29.32799911499023;37.20526123046875;91.80841064453125;sudah
(dace);14;30.45119857788085;40.4935302734375;91.80841064453125;sudah
(aaaf);14;29.39039993286132;37.17474365234375;91.80841064453125;sudah
(dace);15;30.45119857788085;40.4630126953125;91.80841064453125;sudah
(aaaf);15;29.32799911499023;37.17474365234375;91.80841064453125;sudah
(dace);16;30.45119857788085;40.4935302734375;91.8719482421875;sudah
(aaaf);16;29.32799911499023;37.1365966796875;91.80841064453125;sudah
(dace);17;30.45119857788085;40.4935302734375;91.80841064453125;sudah
(aaaf);17;29.32799911499023;37.1060791015625;91.93548583984375;sudah
(dace);18;30.45119857788085;40.7681884765625;91.744873046875;sudah
(aaaf);18;29.32799911499023;37.1060791015625;91.68132781982421;sudah
(dace);19;30.51359939575195;40.86737060546875;91.8719482421875;sudah
(aaaf);19;29.32799911499023;37.0755615234375;92.06256103515625;sudah
(dace);20;30.45119857788085;40.966552734375;91.8719482421875;sudah
(aaaf);20;29.39039993286132;37.0755615234375;91.80841064453125;sudah
(dace);21;30.51359939575195;41.03521728515625;91.744873046875;sudah
(aaaf);21;29.32799911499023;37.0755615234375;91.93548583984375;sudah
(dace);22;30.51359939575195;41.03521728515625;91.8719482421875;sudah
(aaaf);22;29.32799911499023;37.1060791015625;91.80841064453125;sudah
(dace);23;30.45119857788085;40.9970703125;91.80841064453125;sudah
(aaaf);23;29.32799911499023;37.1060791015625;91.68132781982421;sudah
(dace);24;30.45119857788085;40.966552734375;91.8719482421875;sudah
(aaaf);24;29.32799911499023;37.17474365234375;91.80841064453125;sudah
(dace);25;30.51359939575195;40.93603515625;91.80841064453125;sudah
(aaaf);25;29.32799911499023;37.27392578125;91.68132781982421;sudah
(dace);26;30.51359939575195;40.9970703125;91.80841064453125;sudah
(aaaf);26;29.32799911499023;37.37310791015625;91.68132781982421;sudah
(dace);27;30.51359939575195;41.06573486328125;91.80841064453125;sudah
(aaaf);27;29.32799911499023;37.47991943359375;91.93548583984375;sudah
(dace);28;30.51359939575195;41.1343994140625;91.8719482421875;sudah
(aaaf);28;29.32799911499023;37.4417724609375;91.80841064453125;sudah
(dace);29;30.57599830627441;41.17254638671875;91.80841064453125;sudah
(aaaf);29;29.32799911499023;37.4112548828125;91.80841064453125;sudah
(dace);30;30.51359939575195;41.20306396484375;91.80841064453125;sudah
(aaaf);30;29.32799911499023;37.37310791015625;91.93548583984375;sudah
(dace);31;30.57599830627441;41.15728759765625;91.744873046875;sudah
(aaaf);31;29.32799911499023;37.37310791015625;91.80841064453125;sudah
(dace);32;30.57599830627441;41.01995849609375;91.80841064453125;sudah
(aaaf);32;29.39039993286132;37.37310791015625;91.80841064453125;sudah
(dace);33;30.57599830627441;40.9512939453125;91.744873046875;sudah
(aaaf);33;29.32799911499023;37.31207275390625;91.93548583984375;sudah
(dace);34;30.57599830627441;40.82159423828125;91.80841064453125;sudah
(aaaf);34;29.32799911499023;37.20526123046875;91.93548583984375;sudah
(dace);35;30.57599830627441;40.722412109375;91.744873046875;sudah
(aaaf);35;29.32799911499023;37.17474365234375;91.80841064453125;sudah
(dace);36;30.6383991241455;40.7529296875;91.744873046875;sudah
(aaaf);36;29.32799911499023;37.1365966796875;91.68132781982421;sudah
(dace);37;30.57599830627441;40.783447265625;91.80841064453125;sudah
(aaaf);37;29.32799911499023;37.1060791015625;91.80841064453125;sudah
(dace);38;30.57599830627441;40.783447265625;91.8719482421875;sudah
(aaaf);38;29.32799911499023;37.0755615234375;91.80841064453125;sudah
(dace);39;30.57599830627441;40.82159423828125;91.80841064453125;sudah
(aaaf);39;29.32799911499023;37.03741455078125;91.93548583984375;sudah
(dace);40;30.57599830627441;40.8902587890625;91.8719482421875;sudah
(aaaf);40;29.26559829711914;37.03741455078125;91.80841064453125;sudah
(dace);41;30.57599830627441;40.98944091796875;91.8719482421875;sudah
(aaaf);41;29.32799911499023;37.03741455078125;91.93548583984375;sudah
(dace);42;30.57599830627441;41.01995849609375;91.93548583984375;sudah
(aaaf);42;29.32799911499023;37.03741455078125;91.80841064453125;sudah
(dace);43;30.6383991241455;40.98944091796875;91.80841064453125;sudah
(aaaf);43;29.26559829711914;37.0755615234375;91.93548583984375;sudah
(dace);44;30.57599830627441;40.98944091796875;91.8719482421875;sudah
(aaaf);44;29.26559829711914;37.1365966796875;91.80841064453125;sudah
(dace);45;30.57599830627441;40.82159423828125;91.8719482421875;sudah
