(cacf);07:09:58:876;1;28.45439910888671;67.75335693359375;91.93548583984375;[1]
(cacf);07:09:59:124;2;28.32959938049316;67.75335693359375;91.93548583984375;[1]
(cacf);07:09:59:372;3;28.39199829101562;67.75335693359375;91.93548583984375;[1]
(cacf);07:09:59:622;4;28.39199829101562;67.75335693359375;91.8719482421875;[1]
(cacf);07:09:59:870;5;28.39199829101562;67.75335693359375;91.8719482421875;[1]
(cacf);07:10:00:118;6;28.45439910888671;67.75335693359375;91.93548583984375;[1]
(cacf);07:10:00:361;7;28.39199829101562;67.78387451171875;91.9990234375;[1]
(cacf);07:10:00:607;8;28.39199829101562;67.78387451171875;91.93548583984375;[1]
(cacf);07:10:00:864;9;28.39199829101562;67.78387451171875;91.93548583984375;[1]
(cacf);07:10:01:108;10;28.39199829101562;67.8067626953125;92.06256103515625;[1]
(cacf);07:10:01:352;11;28.32959938049316;67.8067626953125;91.8719482421875;[1]
(cacf);07:10:01:596;12;28.32959938049316;67.8372802734375;92.06256103515625;[1]
(cacf);07:10:01:839;13;28.39199829101562;67.8372802734375;91.9990234375;[1]
(cacf);07:10:02:85;14;28.39199829101562;67.8677978515625;92.06256103515625;[1]
(cacf);07:10:02:334;15;28.39199829101562;67.8677978515625;92.06256103515625;[1]
(cacf);07:10:02:583;16;28.39199829101562;67.89068603515625;92.06256103515625;[1]
(cacf);07:10:02:830;17;28.39199829101562;67.92120361328125;91.9990234375;[1]
(cacf);07:10:03:74;18;28.39199829101562;67.92120361328125;91.8719482421875;[1]
(cacf);07:10:03:324;19;28.39199829101562;67.92120361328125;91.93548583984375;[1]
(cacf);07:10:03:571;20;28.39199829101562;67.92120361328125;92.06256103515625;[1]
(cacf);07:10:03:815;21;28.39199829101562;67.95172119140625;92.06256103515625;[1]
(cacf);07:10:04:60;22;28.39199829101562;67.95172119140625;91.8719482421875;[1]
(cacf);07:10:04:310;23;28.32959938049316;67.974609375;91.93548583984375;[1]
(cacf);07:10:04:557;24;28.39199829101562;67.974609375;91.744873046875;[1]
(cacf);07:10:04:796;25;28.39199829101562;67.974609375;91.93548583984375;[1]
(cacf);07:10:05:35;26;28.39199829101562;67.974609375;91.8719482421875;[1]
(cacf);07:10:05:274;27;28.39199829101562;67.974609375;91.93548583984375;[1]
(cacf);07:10:05:522;28;28.39199829101562;68.005126953125;91.93548583984375;[1]
(cacf);07:10:05:764;29;28.39199829101562;68.005126953125;92.06256103515625;[1]
(cacf);07:10:06:3;30;28.39199829101562;68.005126953125;91.9990234375;[1]
(cacf);07:10:06:242;31;28.39199829101562;68.005126953125;91.8719482421875;[1]
(cacf);07:10:06:482;32;28.39199829101562;68.005126953125;92.06256103515625;[1]
(cacf);07:10:06:732;33;28.39199829101562;68.005126953125;91.93548583984375;[1]
(cacf);07:10:06:975;34;28.32959938049316;68.005126953125;91.93548583984375;[1]
(cacf);07:10:07:218;35;28.39199829101562;68.005126953125;92.06256103515625;[1]
(cacf);07:10:07:462;36;28.39199829101562;68.005126953125;92.06256103515625;[1]
(cacf);07:10:07:705;37;28.39199829101562;67.974609375;91.8719482421875;[1]
(cacf);07:10:07:950;38;28.39199829101562;67.974609375;91.8719482421875;[1]
(cacf);07:10:08:198;39;28.32959938049316;67.974609375;91.93548583984375;[1]
(cacf);07:10:08:446;40;28.39199829101562;67.974609375;91.80841064453125;[1]
(cacf);07:10:08:690;41;28.32959938049316;67.974609375;91.93548583984375;[1]
(cacf);07:10:08:934;42;28.32959938049316;67.974609375;91.8719482421875;[1]
(cacf);07:10:09:176;43;28.39199829101562;67.974609375;91.8719482421875;[1]
(cacf);07:10:09:420;44;28.39199829101562;67.95172119140625;91.8719482421875;[1]
(cacf);07:10:09:665;45;28.32959938049316;67.95172119140625;91.93548583984375;[1]
(cacf);07:10:09:914;46;28.39199829101562;67.92120361328125;91.8719482421875;[1]
(cacf);07:10:10:161;47;28.32959938049316;67.92120361328125;91.9990234375;[1]
(cacf);07:10:10:407;48;28.32959938049316;67.92120361328125;91.93548583984375;[1]
