(aaaf);1;30.51359939575195;55.34796142578125;92.69794464111328;sudah
(aaaf);2;30.45119857788085;55.34796142578125;92.82502746582031;sudah
(aaaf);3;30.45119857788085;55.37847900390625;92.76148986816406;sudah
(aaaf);4;30.51359939575195;55.4013671875;92.69794464111328;sudah
(aaaf);5;30.45119857788085;55.37847900390625;92.76148986816406;sudah
(aaaf);6;30.45119857788085;55.34796142578125;92.82502746582031;sudah
(aaaf);7;30.51359939575195;55.31744384765625;92.76148986816406;sudah
(aaaf);8;30.45119857788085;55.28692626953125;92.69794464111328;sudah
(aaaf);9;30.51359939575195;55.22589111328125;92.82502746582031;sudah
(aaaf);10;30.51359939575195;55.19537353515625;92.69794464111328;sudah
