(aaaf);02:47:26:108;1;29.26559829711914;69.225830078125;93.015640258789061;29.26559829711914;69.225830078125;93.01564025878906;[1]
(aaaf);02:47:26:422;1;29.26559829711914;69.40130615234375;93.01564025878906;[1]
(aaaf);02:47:26:670;2;29.26559829711914;69.40130615234375;93.01564025878906;[1]
(aaaf);02:47:26:919;3;29.26559829711914;69.40130615234375;93.01564025878906;[1]
(aaaf);02:47:27:167;4;29.26559829711914;69.40130615234375;93.01564025878906;[1]
(aaaf);02:47:27:416;5;29.26559829711914;69.40130615234375;93.01564025878906;[1]
(aaaf);02:47:27:658;6;29.26559829711914;69.40130615234375;93.01564025878906;[1]
(aaaf);02:47:27:903;7;29.26559829711914;69.40130615234375;92.88856506347656;[1]
(aaaf);02:47:28:146;8;29.26559829711914;69.40130615234375;93.01564025878906;[1]
(aaaf);02:47:28:400;9;29.26559829711914;69.40130615234375;92.88856506347656;[1]
(aaaf);02:47:28:644;10;29.26559829711914;69.40130615234375;93.01564025878906;[1]
(aaaf);02:47:28:888;11;29.26559829711914;69.40130615234375;93.01564025878906;[1]
(aaaf);02:47:29:132;12;29.32799911499023;69.40130615234375;93.01564025878906;[1]
(aaaf);02:47:29:376;13;29.26559829711914;69.40130615234375;93.01564025878906;[1]
(aaaf);02:47:29:621;14;29.32799911499023;69.40130615234375;93.01564025878906;[1]
(aaaf);02:47:29:867;15;29.32799911499023;69.40130615234375;92.88856506347656;[1]
(aaaf);02:47:30:114;16;29.26559829711914;69.40130615234375;93.01564025878906;[1]
(aaaf);02:47:30:356;17;29.26559829711914;69.40130615234375;93.01564025878906;[1]
(cacf);02:47:30:477;1;29.95199966430664;70.24053955078125;93.015640258789061;29.95199966430664;70.24053955078125;92.88856506347656;[1]
(aaaf);02:47:30:606;18;29.26559829711914;69.40130615234375;92.88856506347656;[1]
(cacf);02:47:30:770;1;29.95199966430664;70.37786865234375;93.01564025878906;[1]
(aaaf);02:47:30:895;19;29.26559829711914;69.40130615234375;93.01564025878906;[1]
(cacf);02:47:31:17;2;29.88959884643554;70.35498046875;93.01564025878906;[1]
