(cacf);07:39:39:361;29.82719993591308;70.202392578125;92.44378662109375;[0]
(cacf);07:39:39:2842;29.82719993591308;70.202392578125;92.57086944580078;[0]
(cacf);07:39:39:5323;29.82719993591308;70.202392578125;92.57086944580078;[0]
(cacf);07:39:39:7774;29.82719993591308;70.202392578125;92.63440704345703;[0]
(cacf);07:39:40:255;29.82719993591308;70.202392578125;92.57086944580078;[0]
(cacf);07:39:40:2686;29.82719993591308;70.23291015625;92.57086944580078;[0]
(cacf);07:39:40:5077;29.82719993591308;70.23291015625;92.76148986816406;[0]
(cacf);07:39:40:7528;29.82719993591308;70.23291015625;92.63440704345703;[0]
(cacf);07:39:41:99;29.82719993591308;70.23291015625;92.57086944580078;[0]
(cacf);07:39:41:25310;29.82719993591308;70.23291015625;92.69794464111328;[0]
(cacf);07:39:41:49711;29.82719993591308;70.23291015625;92.57086944580078;[0]
(cacf);07:39:41:74112;29.82719993591308;70.23291015625;92.63440704345703;[0]
(cacf);07:39:41:98613;29.82719993591308;70.263427734375;92.50733184814453;[0]
(cacf);07:39:42:22614;29.82719993591308;70.23291015625;92.69794464111328;[0]
(cacf);07:39:42:47015;29.82719993591308;70.23291015625;92.76148986816406;[0]
(cacf);07:39:42:71816;29.82719993591308;70.23291015625;92.57086944580078;[0]
(cacf);07:39:42:96717;29.82719993591308;70.23291015625;92.57086944580078;[0]
(cacf);07:39:43:22018;29.82719993591308;70.23291015625;92.57086944580078;[0]
(cacf);07:39:43:46419;29.88959884643554;70.202392578125;92.57086944580078;[0]
(cacf);07:39:43:70720;29.88959884643554;70.202392578125;92.44378662109375;[0]
(cacf);07:39:43:94621;29.82719993591308;70.202392578125;92.63440704345703;[0]
(cacf);07:39:44:18622;29.82719993591308;70.202392578125;92.63440704345703;[0]
(cacf);07:39:44:43623;29.88959884643554;70.202392578125;92.76148986816406;[0]
(cacf);07:39:44:68424;29.82719993591308;70.202392578125;92.82502746582031;[0]
(cacf);07:39:44:93225;29.82719993591308;70.202392578125;92.88856506347656;[0]
(cacf);07:39:45:17626;29.82719993591308;70.17950439453125;92.63440704345703;[0]
(cacf);07:39:45:42627;29.82719993591308;70.17950439453125;92.57086944580078;[0]
(cacf);07:39:45:67428;29.88959884643554;70.17950439453125;92.76148986816406;[0]
(cacf);07:39:45:91829;29.88959884643554;70.17950439453125;92.63440704345703;[0]
(cacf);07:39:46:16230;29.88959884643554;70.14898681640625;92.57086944580078;[0]
(cacf);07:39:46:41131;29.88959884643554;70.14898681640625;92.63440704345703;[0]
(cacf);07:39:46:66132;29.82719993591308;70.11846923828125;92.63440704345703;[0]
(cacf);07:39:46:91033;29.82719993591308;70.11846923828125;92.63440704345703;[0]
(cacf);07:39:47:15934;29.88959884643554;70.11846923828125;92.63440704345703;[0]
(cacf);07:39:47:40735;29.88959884643554;70.11846923828125;92.50733184814453;[0]
(cacf);07:39:47:66136;29.88959884643554;70.0955810546875;92.63440704345703;[0]
(cacf);07:39:47:90437;29.88959884643554;70.0955810546875;92.63440704345703;[0]
(cacf);07:39:48:15438;29.88959884643554;70.0650634765625;92.76148986816406;[0]
(cacf);07:39:48:40239;29.95199966430664;70.0650634765625;92.50733184814453;[0]
(cacf);07:39:48:65040;29.88959884643554;70.0650634765625;92.63440704345703;[0]
(cacf);07:39:48:89441;29.88959884643554;70.0650634765625;92.63440704345703;[0]
(cacf);07:39:49:13842;29.95199966430664;70.0650634765625;92.57086944580078;[0]
(cacf);07:39:49:38143;29.88959884643554;70.0345458984375;92.44378662109375;[0]
