(aaaf);1;30.3263988494873;56.59918212890625;92.69794464111328;sudah
(aaaf);2;30.3263988494873;56.35504150390625;92.63440704345703;sudah
(aaaf);3;30.3263988494873;56.1795654296875;92.69794464111328;sudah
(aaaf);4;30.3263988494873;56.00408935546875;92.69794464111328;sudah
(aaaf);5;30.26399993896484;55.88201904296875;92.69794464111328;sudah
(aaaf);6;30.3263988494873;55.75994873046875;92.63440704345703;sudah
(aaaf);7;30.3263988494873;55.70654296875;92.63440704345703;sudah
(aaaf);8;30.3263988494873;55.676025390625;92.76148986816406;sudah
(aaaf);9;30.3263988494873;55.6455078125;92.76148986816406;sudah
(aaaf);10;30.3263988494873;55.614990234375;92.63440704345703;sudah
(aaaf);11;30.26399993896484;55.614990234375;92.76148986816406;sudah
(aaaf);12;30.3263988494873;55.614990234375;92.69794464111328;sudah
(aaaf);13;30.3263988494873;55.6455078125;92.76148986816406;sudah
(aaaf);14;30.26399993896484;55.614990234375;92.69794464111328;sudah
(aaaf);15;30.3263988494873;55.6455078125;92.69794464111328;sudah
(aaaf);16;30.3263988494873;55.614990234375;92.82502746582031;sudah
(aaaf);17;30.26399993896484;55.70654296875;92.76148986816406;sudah
(aaaf);18;30.3263988494873;55.6455078125;92.69794464111328;sudah
(aaaf);19;30.26399993896484;55.614990234375;92.63440704345703;sudah
(aaaf);20;30.26399993896484;55.5234375;92.82502746582031;sudah
(aaaf);21;30.26399993896484;55.4013671875;92.69794464111328;sudah
(aaaf);22;30.26399993896484;55.34796142578125;92.69794464111328;sudah
(aaaf);23;30.26399993896484;55.28692626953125;92.69794464111328;sudah
(aaaf);24;30.3263988494873;55.22589111328125;92.69794464111328;sudah
(aaaf);25;30.3263988494873;55.19537353515625;92.69794464111328;sudah
(aaaf);26;30.26399993896484;55.16485595703125;92.76148986816406;sudah
(aaaf);27;30.26399993896484;55.13433837890625;92.63440704345703;sudah
(aaaf);28;30.26399993896484;55.13433837890625;92.69794464111328;sudah
(aaaf);29;30.26399993896484;55.13433837890625;92.69794464111328;sudah
(aaaf);30;30.26399993896484;55.16485595703125;92.69794464111328;sudah
(aaaf);31;30.26399993896484;55.16485595703125;92.69794464111328;sudah
(aaaf);32;30.26399993896484;55.16485595703125;92.63440704345703;sudah
(aaaf);33;30.3263988494873;55.19537353515625;92.69794464111328;sudah
(aaaf);34;30.26399993896484;55.25640869140625;92.69794464111328;sudah
(aaaf);35;30.26399993896484;55.28692626953125;92.69794464111328;sudah
(aaaf);36;30.26399993896484;55.31744384765625;92.63440704345703;belum
