(aaaf);02:57:38:725;1;29.07839965820312;69.897216796875;93.015640258789061;29.14079856872558;69.897216796875;93.01564025878906;[1]
(aaaf);02:57:39:39;1;29.14079856872558;69.86669921875;93.01564025878906;[1]
(aaaf);02:57:39:287;2;29.14079856872558;69.86669921875;92.95210266113281;[1]
(aaaf);02:57:39:536;3;29.14079856872558;69.86669921875;92.88856506347656;[1]
(aaaf);02:57:39:785;4;29.14079856872558;69.86669921875;92.95210266113281;[1]
(aaaf);02:57:40:32;5;29.14079856872558;69.86669921875;93.01564025878906;[1]
(aaaf);02:57:40:275;6;29.20319938659667;69.86669921875;93.01564025878906;[1]
(aaaf);02:57:40:519;7;29.14079856872558;69.86669921875;93.01564025878906;[1]
(aaaf);02:57:40:764;8;29.14079856872558;69.86669921875;92.95210266113281;[1]
(aaaf);02:57:41:17;9;29.14079856872558;69.86669921875;92.95210266113281;[1]
(aaaf);02:57:41:260;10;29.14079856872558;69.86669921875;93.01564025878906;[1]
(aaaf);02:57:41:505;11;29.20319938659667;69.86669921875;92.88856506347656;[1]
(aaaf);02:57:41:748;12;29.07839965820312;69.86669921875;93.01564025878906;[1]
(aaaf);02:57:41:992;13;29.14079856872558;69.86669921875;93.01564025878906;[1]
(aaaf);02:57:42:237;14;29.14079856872558;69.86669921875;93.01564025878906;[1]
(aaaf);02:57:42:482;15;29.14079856872558;69.86669921875;93.01564025878906;[1]
(aaaf);02:57:42:731;16;29.14079856872558;69.86669921875;92.95210266113281;[1]
(aaaf);02:57:42:978;17;29.14079856872558;69.86669921875;93.01564025878906;[1]
(aaaf);02:57:43:223;18;29.14079856872558;69.86669921875;92.95210266113281;[1]
(aaaf);02:57:43:467;19;29.14079856872558;69.86669921875;92.95210266113281;[1]
(aaaf);02:57:43:710;20;29.14079856872558;69.86669921875;93.01564025878906;[1]
(aaaf);02:57:43:954;21;29.14079856872558;69.86669921875;93.01564025878906;[1]
(aaaf);02:57:44:199;22;29.14079856872558;69.86669921875;92.95210266113281;[1]
(aaaf);02:57:44:443;23;29.14079856872558;69.86669921875;92.88856506347656;[1]
