(cacf);08:34:49:585;1;31.51199913024902;67.1353759765625;92.44378662109375;[1]
(cacf);08:34:49:833;2;31.44959831237792;67.1353759765625;92.69794464111328;[1]
(cacf);08:34:50:81;3;31.44959831237792;67.1658935546875;92.69794464111328;[1]
(cacf);08:34:50:331;4;31.51199913024902;67.1658935546875;92.69794464111328;[1]
(cacf);08:34:50:580;5;31.51199913024902;67.1658935546875;92.69794464111328;[1]
(cacf);08:34:50:827;6;31.51199913024902;67.1353759765625;92.63440704345703;[1]
(cacf);08:34:51:89;7;31.51199913024902;67.1353759765625;92.44378662109375;[1]
(cacf);08:34:51:341;8;31.44959831237792;67.1048583984375;92.57086944580078;[1]
(cacf);08:34:51:589;9;31.51199913024902;67.1353759765625;92.57086944580078;[1]
(cacf);08:34:51:838;10;31.51199913024902;67.1353759765625;92.69794464111328;[1]
(cacf);08:34:52:87;11;31.51199913024902;67.1353759765625;92.57086944580078;[1]
(cacf);08:34:52:336;12;31.51199913024902;67.1353759765625;92.57086944580078;[1]
(cacf);08:34:52:586;13;31.51199913024902;67.1048583984375;92.69794464111328;[1]
(cacf);08:34:52:831;14;31.51199913024902;67.0743408203125;92.69794464111328;[1]
(cacf);08:34:53:85;15;31.51199913024902;67.0743408203125;92.69794464111328;[1]
(cacf);08:34:53:333;16;31.51199913024902;67.0438232421875;92.69794464111328;[1]
(cacf);08:34:53:582;17;31.51199913024902;67.0133056640625;92.69794464111328;[1]
(cacf);08:34:53:825;18;31.51199913024902;67.0133056640625;92.57086944580078;[1]
(cacf);08:34:54:74;19;31.51199913024902;66.9827880859375;92.57086944580078;[1]
(cacf);08:34:54:322;20;31.51199913024902;66.9522705078125;92.57086944580078;[1]
(cacf);08:34:54:571;21;31.51199913024902;66.9522705078125;92.69794464111328;[1]
(cacf);08:34:54:821;22;31.51199913024902;66.9217529296875;92.69794464111328;[1]
(cacf);08:34:55:76;23;31.51199913024902;66.8912353515625;92.69794464111328;[1]
(cacf);08:34:55:324;24;31.51199913024902;66.8912353515625;92.57086944580078;[1]
(cacf);08:34:55:572;25;31.51199913024902;66.8607177734375;92.50733184814453;[1]
(cacf);08:34:55:821;26;31.51199913024902;66.8302001953125;92.69794464111328;[1]
(cacf);08:34:56:71;27;31.51199913024902;66.8302001953125;92.69794464111328;[1]
