(cacf);2;22.65119934082031;65.47979736328125;92.06256103515625;belum
(cacf);3;22.7136001586914;66.7386474609375;92.1260986328125;belum
(cacf);4;22.7136001586914;66.7691650390625;92.06256103515625;belum
(cacf);5;22.7136001586914;66.79205322265625;92.1260986328125;belum
(cacf);6;22.77599906921386;66.85308837890625;92.1260986328125;belum
(cacf);7;22.7136001586914;66.8759765625;92.253173828125;belum
(cacf);8;22.77599906921386;66.92938232421875;92.1260986328125;belum
(cacf);9;22.77599906921386;66.99041748046875;92.06256103515625;belum
(cacf);10;22.77599906921386;66.99041748046875;92.1260986328125;belum
(cacf);11;22.83839988708496;67.0133056640625;92.06256103515625;belum
(cacf);12;22.77599906921386;67.0438232421875;92.1260986328125;belum
(cacf);13;22.77599906921386;67.06671142578125;92.1260986328125;belum
(cacf);14;22.83839988708496;67.09722900390625;92.1260986328125;belum
(cacf);15;22.83839988708496;67.12774658203125;92.06256103515625;belum
(cacf);16;22.83839988708496;67.18115234375;92.1260986328125;belum
(cacf);17;22.83839988708496;67.2574462890625;92.1260986328125;belum
(cacf);18;22.83839988708496;67.32611083984375;92.1260986328125;belum
(cacf);19;22.83839988708496;67.32611083984375;92.1260986328125;belum
(cacf);20;22.90079879760742;67.32611083984375;92.1260986328125;belum
(cacf);21;22.90079879760742;67.32611083984375;92.1260986328125;belum
(cacf);22;22.90079879760742;67.32611083984375;92.1260986328125;belum
(cacf);23;22.90079879760742;67.3795166015625;92.1260986328125;belum
(cacf);24;22.96319961547851;67.4100341796875;92.1260986328125;belum
(cacf);25;22.90079879760742;67.4100341796875;92.1260986328125;belum
(cacf);26;22.90079879760742;67.4100341796875;92.1260986328125;belum
(cacf);27;22.90079879760742;67.43292236328125;92.1260986328125;belum
(cacf);28;22.96319961547851;67.46343994140625;92.1260986328125;belum
(cacf);29;22.96319961547851;67.46343994140625;92.1260986328125;belum
(cacf);30;22.96319961547851;67.486328125;92.1260986328125;belum
(cacf);31;23.02559852600097;67.486328125;92.1260986328125;belum
(cacf);32;22.96319961547851;67.486328125;92.1260986328125;belum
(cacf);33;23.02559852600097;67.46343994140625;92.1260986328125;belum
(cacf);34;22.96319961547851;67.4100341796875;92.1260986328125;belum
(cacf);35;23.02559852600097;67.4100341796875;92.1260986328125;belum
(cacf);36;23.02559852600097;67.38714599609375;92.1260986328125;belum
(cacf);37;23.02559852600097;67.4100341796875;92.1260986328125;belum
(cacf);38;23.02559852600097;67.4100341796875;92.1260986328125;belum
(cacf);39;23.08799934387207;67.4100341796875;92.18963623046875;belum
(cacf);40;23.08799934387207;67.4100341796875;92.1260986328125;belum
(cacf);41;23.08799934387207;67.4100341796875;92.1260986328125;belum
