(cacf);63;25.20959854125976;47.64990234375;92.44378662109375
(aaaf);64;24.27359962463378;44.4302978515625;92.31671142578125
(cacf);64;25.20959854125976;47.79486083984375;92.31671142578125
(aaaf);65;24.27359962463378;44.628662109375;92.18963623046875
(cacf);65;25.27199935913085;47.7261962890625;92.50733184814453
(aaaf);66;24.33599853515625;44.55999755859375;92.31671142578125
(cacf);66;25.20959854125976;47.7261962890625;92.3802490234375
(aaaf);67;24.33599853515625;44.4913330078125;92.31671142578125
(cacf);67;25.20959854125976;47.68804931640625;92.3802490234375
(aaaf);68;24.33599853515625;44.4913330078125;92.18963623046875
(cacf);68;25.20959854125976;47.64990234375;92.31671142578125
(aaaf);69;24.33599853515625;44.4608154296875;92.18963623046875
(cacf);69;25.20959854125976;47.64990234375;92.253173828125
(aaaf);70;24.33599853515625;44.4302978515625;92.31671142578125
(cacf);70;25.20959854125976;47.64990234375;92.31671142578125
(aaaf);71;24.27359962463378;44.4302978515625;92.31671142578125
(cacf);71;25.20959854125976;47.64990234375;92.44378662109375
(aaaf);72;24.27359962463378;44.4302978515625;92.18963623046875
(cacf);72;25.20959854125976;47.64990234375;92.3802490234375
(aaaf);73;24.33599853515625;44.4302978515625;92.18963623046875
(cacf);73;25.20959854125976;47.64990234375;92.3802490234375
(aaaf);74;24.33599853515625;44.4302978515625;92.31671142578125
(cacf);74;25.20959854125976;47.619384765625;92.31671142578125
(aaaf);75;24.33599853515625;44.4302978515625;92.31671142578125
(cacf);75;25.20959854125976;47.64990234375;92.44378662109375
(aaaf);76;24.33599853515625;44.4302978515625;92.31671142578125
(cacf);76;25.20959854125976;47.619384765625;92.50733184814453
(aaaf);77;24.33599853515625;44.4302978515625;92.31671142578125
(cacf);77;25.27199935913085;47.680419921875;92.31671142578125
(aaaf);78;24.33599853515625;44.4608154296875;92.31671142578125
(cacf);78;25.27199935913085;47.680419921875;92.31671142578125
(aaaf);79;24.33599853515625;44.4913330078125;92.31671142578125
(cacf);79;25.20959854125976;47.680419921875;92.31671142578125
(aaaf);80;24.33599853515625;44.4913330078125;92.31671142578125
