(cacf);766;25.70879936218261;47.8330078125;92.31671142578125
(aaaf);761;25.02239990234375;44.22430419921875;92.31671142578125
(cacf);767;25.64639854431152;47.53546142578125;92.253173828125
(aaaf);762;24.8976001739502;43.9267578125;92.18963623046875
(cacf);768;25.64639854431152;47.497314453125;92.253173828125
(aaaf);763;24.8976001739502;43.896240234375;92.18963623046875
(cacf);769;25.64639854431152;47.45916748046875;92.253173828125
(aaaf);764;24.8976001739502;43.86572265625;92.253173828125
(cacf);770;25.64639854431152;47.42864990234375;92.253173828125
(aaaf);765;24.8976001739502;43.79705810546875;92.31671142578125
(cacf);771;25.58399963378906;47.42864990234375;92.3802490234375
(aaaf);766;24.8976001739502;43.79705810546875;92.253173828125
(cacf);772;25.64639854431152;47.3905029296875;92.3802490234375
(aaaf);767;24.8351993560791;43.79705810546875;92.31671142578125
(cacf);773;25.64639854431152;47.3905029296875;92.253173828125
(aaaf);768;24.8351993560791;43.79705810546875;92.253173828125
(cacf);774;25.58399963378906;47.3905029296875;92.253173828125
(aaaf);769;24.8351993560791;43.79705810546875;92.253173828125
(cacf);775;25.58399963378906;47.3905029296875;92.253173828125
(aaaf);770;24.8976001739502;43.86572265625;92.31671142578125
(cacf);776;25.64639854431152;47.42864990234375;92.253173828125
(aaaf);771;24.8976001739502;43.86572265625;92.31671142578125
(cacf);777;25.64639854431152;47.42864990234375;92.253173828125
(aaaf);772;24.8351993560791;43.86572265625;92.31671142578125
(cacf);778;25.58399963378906;47.42864990234375;92.253173828125
(aaaf);773;24.8351993560791;43.896240234375;92.18963623046875
(cacf);779;25.58399963378906;47.42864990234375;92.253173828125
(aaaf);774;24.8976001739502;43.896240234375;92.253173828125
(cacf);780;25.64639854431152;47.42864990234375;92.3802490234375
(aaaf);775;24.8351993560791;43.896240234375;92.253173828125
(cacf);781;25.64639854431152;47.42864990234375;92.18963623046875
(aaaf);776;24.8351993560791;43.9267578125;92.31671142578125
(cacf);782;25.64639854431152;47.42864990234375;92.253173828125
(aaaf);777;24.8976001739502;43.9267578125;92.253173828125
(cacf);783;25.58399963378906;47.42864990234375;92.44378662109375
(aaaf);778;24.8351993560791;43.9267578125;92.31671142578125
(cacf);784;25.64639854431152;47.42864990234375;92.44378662109375
(aaaf);779;24.8351993560791;43.9267578125;92.31671142578125
(cacf);785;25.64639854431152;47.42864990234375;92.3802490234375
(aaaf);780;24.8976001739502;43.9267578125;92.31671142578125
(cacf);786;25.64639854431152;47.42864990234375;92.253173828125
(aaaf);781;24.8351993560791;43.9267578125;92.253173828125
(cacf);787;25.64639854431152;47.42864990234375;92.44378662109375
(aaaf);782;24.8351993560791;43.9267578125;92.253173828125
(cacf);788;25.64639854431152;47.42864990234375;92.3802490234375
(aaaf);783;24.8351993560791;43.9267578125;92.44378662109375
(cacf);789;25.64639854431152;47.42864990234375;92.3802490234375
(aaaf);784;24.8976001739502;43.896240234375;92.31671142578125
(cacf);790;25.64639854431152;47.42864990234375;92.253173828125
(aaaf);785;24.8351993560791;43.896240234375;92.31671142578125
(cacf);791;25.64639854431152;47.42864990234375;92.3802490234375
(aaaf);786;24.8976001739502;43.896240234375;92.18963623046875
(cacf);792;25.64639854431152;47.42864990234375;92.253173828125
(aaaf);787;24.8351993560791;43.896240234375;92.253173828125
(cacf);793;25.64639854431152;47.42864990234375;92.3802490234375
(aaaf);788;24.8976001739502;43.896240234375;92.253173828125
(cacf);794;25.64639854431152;47.42864990234375;92.3802490234375
