(cacf);07:44:24:161;30.26399993896484;67.89068603515625;92.570869445800781;30.26399993896484;67.91357421875;92.57086944580078;[0]
(cacf);07:44:24:3291;30.13919830322265;67.883056640625;92.57086944580078;[0]
(cacf);07:44:24:5772;30.20159912109375;67.90594482421875;92.69794464111328;[0]
(cacf);07:44:24:8253;30.20159912109375;67.90594482421875;92.57086944580078;[0]
(cacf);07:44:25:754;30.20159912109375;67.90594482421875;92.57086944580078;[0]
(cacf);07:44:25:3235;30.20159912109375;67.90594482421875;92.57086944580078;[0]
(cacf);07:44:25:5716;30.20159912109375;67.90594482421875;92.69794464111328;[0]
(cacf);07:44:25:8157;30.20159912109375;67.90594482421875;92.57086944580078;[0]
(cacf);07:44:26:608;30.13919830322265;67.90594482421875;92.57086944580078;[0]
(cacf);07:44:26:3189;30.20159912109375;67.93646240234375;92.57086944580078;[0]
(cacf);07:44:26:56110;30.20159912109375;67.93646240234375;92.57086944580078;[0]
(cacf);07:44:26:80511;30.20159912109375;67.93646240234375;92.57086944580078;[0]
(cacf);07:44:27:4912;30.13919830322265;67.96697998046875;92.57086944580078;[0]
(cacf);07:44:27:29413;30.13919830322265;67.96697998046875;92.50733184814453;[0]
(cacf);07:44:27:54414;30.20159912109375;67.96697998046875;92.57086944580078;[0]
(cacf);07:44:27:79315;30.20159912109375;67.96697998046875;92.50733184814453;[0]
(cacf);07:44:28:4116;30.20159912109375;67.96697998046875;92.57086944580078;[0]
(cacf);07:44:28:29017;30.20159912109375;67.9898681640625;92.57086944580078;[0]
(cacf);07:44:28:53718;30.20159912109375;68.0203857421875;92.57086944580078;[0]
(cacf);07:44:28:78219;30.20159912109375;68.07379150390625;92.57086944580078;[0]
(cacf);07:44:29:3020;30.20159912109375;68.15771484375;92.69794464111328;[0]
(cacf);07:44:29:26821;30.20159912109375;68.21875;92.57086944580078;[0]
(cacf);07:44:29:51422;30.20159912109375;68.30267333984375;92.76148986816406;[0]
(cacf);07:44:29:76323;30.20159912109375;68.3560791015625;92.50733184814453;[0]
(cacf);07:44:30:1124;30.13919830322265;68.44000244140625;92.57086944580078;[0]
(cacf);07:44:30:25425;30.20159912109375;68.52392578125;92.69794464111328;[0]
(cacf);07:44:30:49326;30.20159912109375;68.5849609375;92.57086944580078;[0]
(cacf);07:44:30:73827;30.20159912109375;68.66888427734375;92.57086944580078;[0]
(cacf);07:44:30:99128;30.20159912109375;68.7528076171875;92.57086944580078;[0]
(cacf);07:44:31:23529;30.20159912109375;68.8138427734375;92.76148986816406;[0]
(cacf);07:44:31:48030;30.20159912109375;68.83673095703125;92.57086944580078;[0]
(cacf);07:44:31:72831;30.20159912109375;68.89776611328125;92.57086944580078;[0]
(cacf);07:44:31:97332;30.20159912109375;68.951171875;92.57086944580078;[0]
(cacf);07:44:32:21733;30.20159912109375;69.00457763671875;92.69794464111328;[0]
(cacf);07:44:32:46634;30.20159912109375;69.06561279296875;92.69794464111328;[0]
(cacf);07:44:32:71535;30.20159912109375;69.1190185546875;92.69794464111328;[0]
(cacf);07:44:32:96336;30.20159912109375;69.17242431640625;92.57086944580078;[0]
(cacf);07:44:33:21637;30.20159912109375;69.20294189453125;92.57086944580078;[0]
(cacf);07:44:33:46638;30.20159912109375;69.23345947265625;92.69794464111328;[0]
(cacf);07:44:33:71439;30.20159912109375;69.286865234375;92.57086944580078;[0]
(cacf);07:44:33:95740;30.20159912109375;69.286865234375;92.57086944580078;[0]
(cacf);07:44:34:20141;30.20159912109375;69.3173828125;92.57086944580078;[0]
(cacf);07:44:34:44642;30.20159912109375;69.347900390625;92.57086944580078;[0]
(cacf);07:44:34:69443;30.20159912109375;69.347900390625;92.57086944580078;[0]
(cacf);07:44:34:93844;30.20159912109375;69.347900390625;92.69794464111328;[0]
(cacf);07:44:35:18245;30.20159912109375;69.37078857421875;92.57086944580078;[0]
(cacf);07:44:35:42746;30.20159912109375;69.347900390625;92.69794464111328;[0]
(cacf);07:44:35:68047;30.20159912109375;69.347900390625;92.50733184814453;[0]
(cacf);07:44:35:92548;30.20159912109375;69.347900390625;92.57086944580078;[0]
(cacf);07:44:36:16949;30.20159912109375;69.347900390625;92.63440704345703;[0]
(cacf);07:44:36:41850;30.20159912109375;69.3173828125;92.57086944580078;[0]
(cacf);07:44:36:66651;30.20159912109375;69.286865234375;92.57086944580078;[0]
(cacf);07:44:36:91452;30.20159912109375;69.286865234375;92.50733184814453;[0]
(cacf);07:44:37:15953;30.20159912109375;69.23345947265625;92.50733184814453;[0]
(cacf);07:44:37:40754;30.20159912109375;69.23345947265625;92.57086944580078;[0]
(cacf);07:44:37:65255;30.20159912109375;69.17242431640625;92.57086944580078;[0]
(cacf);07:44:37:90456;30.20159912109375;69.17242431640625;92.57086944580078;[0]
(cacf);07:44:38:14957;30.20159912109375;69.1190185546875;92.57086944580078;[0]
(cacf);07:44:38:38858;30.20159912109375;69.0885009765625;92.57086944580078;[0]
(cacf);07:44:38:63659;30.20159912109375;69.06561279296875;92.69794464111328;[0]
(cacf);07:44:38:88060;30.20159912109375;69.03509521484375;92.57086944580078;[0]
(cacf);07:44:39:12561;30.20159912109375;69.03509521484375;92.57086944580078;[0]
(cacf);07:44:39:36862;30.20159912109375;69.00457763671875;92.57086944580078;[0]
(cacf);07:44:39:60663;30.20159912109375;69.00457763671875;92.50733184814453;[0]
(cacf);07:44:39:85164;30.20159912109375;68.981689453125;92.57086944580078;[0]
(cacf);07:44:40:9565;30.20159912109375;68.981689453125;92.63440704345703;[0]
(cacf);07:44:40:34566;30.20159912109375;68.951171875;92.57086944580078;[0]
(cacf);07:44:40:58867;30.26399993896484;68.951171875;92.57086944580078;[0]
(cacf);07:44:40:83268;30.26399993896484;68.951171875;92.50733184814453;[0]
(cacf);07:44:41:7269;30.20159912109375;68.951171875;92.69794464111328;[0]
(cacf);07:44:41:32070;30.20159912109375;68.951171875;92.57086944580078;[0]
(cacf);07:44:41:56871;30.20159912109375;68.951171875;92.69794464111328;[0]
(cacf);07:44:41:81272;30.20159912109375;68.951171875;92.57086944580078;[0]
(cacf);07:44:42:6073;30.20159912109375;68.951171875;92.63440704345703;[0]
(cacf);07:44:42:30574;30.26399993896484;68.951171875;92.57086944580078;[0]
(cacf);07:44:42:55175;30.20159912109375;68.951171875;92.57086944580078;[0]
(cacf);07:44:42:79476;30.20159912109375;68.951171875;92.69794464111328;[0]
(cacf);07:44:43:4277;30.26399993896484;68.920654296875;92.57086944580078;[0]
(cacf);07:44:43:29178;30.20159912109375;68.89776611328125;92.57086944580078;[0]
(cacf);07:44:43:54179;30.26399993896484;68.89776611328125;92.50733184814453;[0]
(cacf);07:44:43:78980;30.26399993896484;68.89776611328125;92.69794464111328;[0]
(cacf);07:44:44:3781;30.20159912109375;68.86724853515625;92.57086944580078;[0]
(cacf);07:44:44:28182;30.20159912109375;68.83673095703125;92.57086944580078;[0]
(cacf);07:44:44:53183;30.20159912109375;68.83673095703125;92.57086944580078;[0]
(cacf);07:44:44:78084;30.20159912109375;68.83673095703125;92.57086944580078;[0]
(cacf);07:44:45:3485;30.20159912109375;68.83673095703125;92.57086944580078;[0]
(cacf);07:44:45:28186;30.20159912109375;68.83673095703125;92.57086944580078;[0]
(cacf);07:44:45:52687;30.26399993896484;68.83673095703125;92.57086944580078;[0]
(cacf);07:44:45:77588;30.20159912109375;68.83673095703125;92.69794464111328;[0]
(cacf);07:44:46:2589;30.20159912109375;68.83673095703125;92.69794464111328;[0]
(cacf);07:44:46:27390;30.20159912109375;68.83673095703125;92.57086944580078;[0]
(cacf);07:44:46:52291;30.20159912109375;68.83673095703125;92.57086944580078;[0]
(cacf);07:44:46:77192;30.20159912109375;68.83673095703125;92.57086944580078;[0]
(cacf);07:44:47:1993;30.20159912109375;68.83673095703125;92.57086944580078;[0]
(cacf);07:44:47:27294;30.20159912109375;68.83673095703125;92.57086944580078;[0]
(cacf);07:44:47:51795;30.26399993896484;68.83673095703125;92.50733184814453;[0]
(cacf);07:44:47:76596;30.26399993896484;68.83673095703125;92.69794464111328;[0]
(cacf);07:44:48:997;30.20159912109375;68.86724853515625;92.57086944580078;[0]
(cacf);07:44:48:25398;30.26399993896484;68.89776611328125;92.57086944580078;[0]
(cacf);07:44:48:49799;30.26399993896484;68.89776611328125;92.57086944580078;[0]
(cacf);07:44:48:745100;30.26399993896484;68.89776611328125;92.69794464111328;[0]
