(cacf);107;24.64799880981445;63.12994384765625;92.1260986328125;1
(cacf);108;24.64799880981445;62.90106201171875;92.06256103515625;1
(cacf);109;24.64799880981445;62.90106201171875;91.93548583984375;1
(cacf);110;24.64799880981445;62.87054443359375;92.06256103515625;1
(cacf);111;24.64799880981445;62.87054443359375;92.06256103515625;1
(cacf);112;24.64799880981445;62.84002685546875;92.18963623046875;1
(cacf);113;24.64799880981445;62.80950927734375;91.9990234375;1
(cacf);114;24.64799880981445;62.80950927734375;91.9990234375;1
(cacf);115;24.585599899292;62.77899169921875;91.9990234375;1
(cacf);116;24.585599899292;62.77899169921875;92.1260986328125;1
(cacf);117;24.585599899292;62.74847412109375;92.1260986328125;1
(cacf);118;24.64799880981445;62.74847412109375;91.9990234375;1
(cacf);119;24.585599899292;62.74847412109375;92.18963623046875;1
(cacf);120;24.64799880981445;62.695068359375;92.06256103515625;1
(cacf);121;24.64799880981445;62.695068359375;92.06256103515625;1
(cacf);122;24.585599899292;62.695068359375;92.1260986328125;1
(cacf);123;24.585599899292;62.695068359375;92.06256103515625;1
(cacf);124;24.585599899292;62.695068359375;92.1260986328125;1
(cacf);125;24.585599899292;62.695068359375;92.18963623046875;1
(cacf);126;24.585599899292;62.66455078125;92.06256103515625;1
(cacf);127;24.5231990814209;62.66455078125;92.1260986328125;1
(cacf);128;24.5231990814209;62.634033203125;92.1260986328125;1
(cacf);129;24.5231990814209;62.634033203125;92.1260986328125;1
(cacf);130;24.5231990814209;62.634033203125;91.9990234375;1
(cacf);131;24.5231990814209;62.66455078125;92.1260986328125;1
(cacf);132;24.5231990814209;62.695068359375;92.1260986328125;1
(cacf);133;24.5231990814209;62.695068359375;92.06256103515625;1
(cacf);134;24.5231990814209;62.634033203125;91.9990234375;1
(cacf);135;24.46080017089843;62.634033203125;92.06256103515625;1
(cacf);136;24.5231990814209;62.603515625;92.18963623046875;1
(cacf);137;24.5231990814209;62.603515625;91.9990234375;1
(cacf);138;24.5231990814209;62.634033203125;92.1260986328125;1
(cacf);139;24.46080017089843;62.634033203125;92.06256103515625;1
(cacf);140;24.46080017089843;62.634033203125;92.06256103515625;1
(cacf);141;24.46080017089843;62.634033203125;92.06256103515625;1
(cacf);142;24.46080017089843;62.66455078125;92.1260986328125;1
(cacf);143;24.46080017089843;62.66455078125;92.18963623046875;1
(cacf);144;24.46080017089843;62.66455078125;92.06256103515625;1
(cacf);145;24.46080017089843;62.66455078125;92.06256103515625;1
(cacf);146;24.39839935302734;62.66455078125;92.06256103515625;1
(cacf);147;24.46080017089843;62.71795654296875;92.06256103515625;1
(cacf);148;24.46080017089843;62.71795654296875;92.18963623046875;1
(cacf);149;24.39839935302734;62.74847412109375;92.06256103515625;1
(cacf);150;24.39839935302734;62.74847412109375;92.06256103515625;1
(cacf);151;24.39839935302734;62.74847412109375;92.06256103515625;1
(cacf);152;24.46080017089843;62.77899169921875;92.18963623046875;1
(cacf);153;24.39839935302734;62.77899169921875;92.18963623046875;1
(cacf);154;24.39839935302734;62.74847412109375;92.18963623046875;1
(cacf);155;24.39839935302734;62.71795654296875;92.06256103515625;1
(cacf);156;24.39839935302734;62.71795654296875;92.06256103515625;1
(cacf);157;24.39839935302734;62.66455078125;92.18963623046875;1
(cacf);158;24.33599853515625;62.66455078125;92.18963623046875;1
(cacf);159;24.39839935302734;62.66455078125;92.06256103515625;1
(cacf);160;24.39839935302734;62.634033203125;92.18963623046875;1
(cacf);161;24.33599853515625;62.634033203125;92.06256103515625;1
(cacf);162;24.33599853515625;62.634033203125;92.18963623046875;1
(cacf);163;24.33599853515625;62.634033203125;92.06256103515625;1
(cacf);164;24.33599853515625;62.59588623046875;92.18963623046875;1
(cacf);165;24.33599853515625;62.634033203125;92.06256103515625;1
(cacf);166;24.33599853515625;62.62640380859375;92.253173828125;1
(cacf);167;24.33599853515625;62.59588623046875;92.06256103515625;1
(cacf);168;24.27359962463378;62.62640380859375;92.06256103515625;1
(cacf);169;24.27359962463378;62.62640380859375;92.18963623046875;1
(cacf);170;24.33599853515625;62.62640380859375;92.06256103515625;1
(cacf);171;24.33599853515625;62.62640380859375;92.06256103515625;1
(cacf);172;24.27359962463378;62.59588623046875;92.06256103515625;1
(cacf);173;24.33599853515625;62.62640380859375;92.06256103515625;1
(cacf);174;24.27359962463378;62.62640380859375;92.06256103515625;1
(cacf);175;24.27359962463378;62.68743896484375;92.18963623046875;1
(cacf);176;24.27359962463378;62.68743896484375;92.06256103515625;1
(cacf);177;24.33599853515625;62.68743896484375;92.06256103515625;1
(cacf);178;24.27359962463378;62.62640380859375;92.06256103515625;1
(cacf);179;24.27359962463378;62.59588623046875;92.18963623046875;1
(cacf);180;24.27359962463378;62.59588623046875;91.9990234375;1
(cacf);181;24.27359962463378;62.59588623046875;92.06256103515625;1
(cacf);182;24.27359962463378;62.62640380859375;92.18963623046875;1
(cacf);183;24.2111988067627;62.62640380859375;92.18963623046875;1
(cacf);184;24.2111988067627;62.68743896484375;92.1260986328125;1
(cacf);185;24.2111988067627;62.68743896484375;92.18963623046875;1
(cacf);186;24.2111988067627;62.7103271484375;92.18963623046875;1
