(cacf);1;12:00:03:57;30.20159912109375;67.58551025390625;92.76148986816406;[1]
(cacf);2;12:00:03:309;30.20159912109375;67.58551025390625;92.63440704345703;[1]
(cacf);3;12:00:03:557;30.20159912109375;67.58551025390625;92.69794464111328;[1]
(cacf);4;12:00:03:806;30.26399993896484;67.6083984375;92.63440704345703;[1]
(cacf);5;12:00:04:55;30.20159912109375;67.58551025390625;92.63440704345703;[1]
(cacf);6;12:00:04:303;30.20159912109375;67.58551025390625;92.63440704345703;[1]
(cacf);7;12:00:04:551;30.20159912109375;67.58551025390625;92.76148986816406;[1]
(cacf);8;12:00:04:810;30.20159912109375;67.58551025390625;92.63440704345703;[1]
(cacf);9;12:00:05:60;30.20159912109375;67.6083984375;92.63440704345703;[1]
(cacf);10;12:00:05:307;30.20159912109375;67.6083984375;92.63440704345703;[1]
(cacf);11;12:00:05:556;30.20159912109375;67.6083984375;92.76148986816406;[1]
(cacf);12;12:00:05:805;30.20159912109375;67.6083984375;92.63440704345703;[1]
(cacf);13;12:00:06:55;30.20159912109375;67.6083984375;92.69794464111328;[1]
(cacf);14;12:00:06:304;30.20159912109375;67.6083984375;92.63440704345703;[1]
(cacf);15;12:00:06:554;30.20159912109375;67.638916015625;92.63440704345703;[1]
(cacf);16;12:00:06:808;30.20159912109375;67.638916015625;92.69794464111328;[1]
(cacf);17;12:00:07:62;30.20159912109375;67.638916015625;92.76148986816406;[1]
(cacf);18;12:00:07:310;30.20159912109375;67.66943359375;92.69794464111328;[1]
(cacf);19;12:00:07:558;30.20159912109375;67.66943359375;92.76148986816406;[1]
(cacf);20;12:00:07:808;30.20159912109375;67.66943359375;92.76148986816406;[1]
(cacf);21;12:00:08:56;30.20159912109375;67.66943359375;92.82502746582031;[1]
(cacf);22;12:00:08:305;30.20159912109375;67.66943359375;92.69794464111328;[1]
(cacf);23;12:00:08:560;30.20159912109375;67.66943359375;92.69794464111328;[1]
(cacf);24;12:00:08:809;30.20159912109375;67.66943359375;92.69794464111328;[1]
(cacf);25;12:00:09:57;30.20159912109375;67.66943359375;92.63440704345703;[1]
(cacf);26;12:00:09:305;30.20159912109375;67.66943359375;92.69794464111328;[1]
(cacf);27;12:00:09:555;30.20159912109375;67.66943359375;92.63440704345703;[1]
(cacf);28;12:00:09:804;30.26399993896484;67.66943359375;92.63440704345703;[1]
(cacf);29;12:00:10:52;30.20159912109375;67.66943359375;92.63440704345703;[1]
(cacf);30;12:00:10:301;30.20159912109375;67.66943359375;92.63440704345703;[1]
(cacf);31;12:00:10:556;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);32;12:00:10:804;30.20159912109375;67.699951171875;92.69794464111328;[1]
(cacf);33;12:00:11:55;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);34;12:00:11:303;30.26399993896484;67.699951171875;92.76148986816406;[1]
(cacf);35;12:00:11:552;30.20159912109375;67.699951171875;92.69794464111328;[1]
(cacf);36;12:00:11:806;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);37;12:00:12:55;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);38;12:00:12:309;30.20159912109375;67.699951171875;92.76148986816406;[1]
(cacf);39;12:00:12:558;30.26399993896484;67.699951171875;92.63440704345703;[1]
(cacf);40;12:00:12:806;30.20159912109375;67.699951171875;92.76148986816406;[1]
(cacf);41;12:00:13:54;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);42;12:00:13:303;30.26399993896484;67.699951171875;92.69794464111328;[1]
(cacf);43;12:00:13:553;30.20159912109375;67.699951171875;92.69794464111328;[1]
(cacf);44;12:00:13:800;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);45;12:00:14:50;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);46;12:00:14:304;30.20159912109375;67.699951171875;92.69794464111328;[1]
(cacf);47;12:00:14:554;30.26399993896484;67.699951171875;92.63440704345703;[1]
(cacf);48;12:00:14:802;30.20159912109375;67.699951171875;92.69794464111328;[1]
(cacf);49;12:00:15:52;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);50;12:00:15:301;30.20159912109375;67.699951171875;92.69794464111328;[1]
(cacf);51;12:00:15:550;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);52;12:00:15:793;30.20159912109375;67.699951171875;92.76148986816406;[1]
(cacf);53;12:00:16:47;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);54;12:00:16:296;30.20159912109375;67.699951171875;92.69794464111328;[1]
(cacf);55;12:00:16:544;30.26399993896484;67.699951171875;92.63440704345703;[1]
(cacf);56;12:00:16:793;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);57;12:00:17:41;30.26399993896484;67.699951171875;92.63440704345703;[1]
(cacf);58;12:00:17:290;30.20159912109375;67.699951171875;92.76148986816406;[1]
(cacf);59;12:00:17:540;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);60;12:00:17:788;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);61;12:00:18:42;30.20159912109375;67.699951171875;92.69794464111328;[1]
(cacf);62;12:00:18:292;30.26399993896484;67.699951171875;92.69794464111328;[1]
(cacf);63;12:00:18:539;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);64;12:00:18:788;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);65;12:00:19:37;30.26399993896484;67.699951171875;92.63440704345703;[1]
(cacf);66;12:00:19:287;30.26399993896484;67.699951171875;92.82502746582031;[1]
(cacf);67;12:00:19:537;30.26399993896484;67.699951171875;92.76148986816406;[1]
(cacf);68;12:00:19:791;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);69;12:00:20:44;30.20159912109375;67.699951171875;92.76148986816406;[1]
(cacf);70;12:00:20:293;30.26399993896484;67.699951171875;92.63440704345703;[1]
(cacf);71;12:00:20:542;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);72;12:00:20:790;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);73;12:00:21:39;30.20159912109375;67.699951171875;92.63440704345703;[1]
(cacf);74;12:00:21:287;30.20159912109375;67.699951171875;92.69794464111328;[1]
(cacf);75;12:00:21:537;30.20159912109375;67.699951171875;92.69794464111328;[1]
(cacf);76;12:00:21:792;30.20159912109375;67.699951171875;92.76148986816406;[1]
(cacf);77;12:00:22:41;30.20159912109375;67.699951171875;92.76148986816406;[1]
(cacf);78;12:00:22:289;30.20159912109375;67.699951171875;92.69794464111328;[1]
(cacf);79;12:00:22:537;30.26399993896484;67.699951171875;92.76148986816406;[1]
(cacf);80;12:00:22:787;30.26399993896484;67.699951171875;92.76148986816406;[1]
(cacf);81;12:00:23:35;30.20159912109375;67.699951171875;92.69794464111328;[1]
(cacf);82;12:00:23:283;30.26399993896484;67.699951171875;92.76148986816406;[1]
(cacf);83;12:00:23:538;30.20159912109375;67.699951171875;92.76148986816406;[1]
(cacf);84;12:00:23:788;30.20159912109375;67.699951171875;92.63440704345703;[1]
