(aaaf);2;12:00:07:84;27.08160018920898;68.08905029296875;92.82502746582031;[1]
(cacf);1;12:00:03:58;26.89439964294433;65.09832763671875;92.76148986816406;[1]
(aaaf);3;12:00:12:379;27.08160018920898;67.8067626953125;92.76148986816406;[1]
(cacf);2;12:00:08:365;26.89439964294433;64.80841064453125;92.95210266113281;[1]
(aaaf);4;12:00:12:628;27.08160018920898;67.8067626953125;92.76148986816406;[1]
(cacf);3;12:00:08:614;26.89439964294433;64.80841064453125;92.95210266113281;[1]
(aaaf);5;12:00:12:877;27.08160018920898;67.78387451171875;92.63440704345703;[1]
(cacf);4;12:00:08:862;26.83199882507324;64.80841064453125;92.82502746582031;[1]
(aaaf);6;12:00:13:126;27.08160018920898;67.78387451171875;92.82502746582031;[1]
(cacf);5;12:00:09:111;26.89439964294433;64.80841064453125;92.76148986816406;[1]
(aaaf);7;12:00:13:374;27.0191993713379;67.75335693359375;92.82502746582031;[1]
(cacf);6;12:00:09:364;26.89439964294433;64.77789306640625;92.69794464111328;[1]
(aaaf);8;12:00:13:624;27.0191993713379;67.75335693359375;92.63440704345703;[1]
(cacf);7;12:00:09:613;26.89439964294433;64.77789306640625;92.76148986816406;[1]
(aaaf);9;12:00:13:877;27.08160018920898;67.75335693359375;92.82502746582031;[1]
(cacf);8;12:00:09:862;26.89439964294433;64.77789306640625;92.88856506347656;[1]
(aaaf);10;12:00:14:127;27.0191993713379;67.72283935546875;92.82502746582031;[1]
(cacf);9;12:00:10:111;26.89439964294433;64.74737548828125;92.95210266113281;[1]
(aaaf);11;12:00:14:375;27.08160018920898;67.699951171875;92.76148986816406;[1]
(cacf);10;12:00:10:361;26.9567985534668;64.74737548828125;92.76148986816406;[1]
(aaaf);12;12:00:14:624;27.08160018920898;67.699951171875;92.69794464111328;[1]
(cacf);11;12:00:10:609;26.89439964294433;64.74737548828125;92.76148986816406;[1]
(aaaf);13;12:00:14:873;27.08160018920898;67.699951171875;92.82502746582031;[1]
(cacf);12;12:00:10:859;26.89439964294433;64.74737548828125;92.88856506347656;[1]
(aaaf);14;12:00:15:121;27.08160018920898;67.699951171875;92.76148986816406;[1]
(cacf);13;12:00:11:111;26.89439964294433;64.74737548828125;92.95210266113281;[1]
