(aaaf);1;14516;28.64159965515136;67.577880859375;93.01564025878906;[1]
(aaaf);1;14516;28.64159965515136;67.577880859375;93.01564025878906;[1]
(cacf);1;8750;29.57759857177734;68.69940185546875;92.95210266113281;[1]
(aaaf);1;14789;28.64159965515136;67.577880859375;93.01564025878906;[1]
(cacf);1;9024;29.57759857177734;68.69940185546875;92.95210266113281;[1]
(cacf);1;9024;29.57759857177734;68.69940185546875;92.95210266113281;[1]
(cacf);1;9298;29.57759857177734;68.69940185546875;92.88856506347656;[1]
(cacf);1;9298;29.57759857177734;68.69940185546875;92.88856506347656;[1]
(cacf);1;9571;29.57759857177734;68.69940185546875;92.82502746582031;[1]
(cacf);1;9571;29.57759857177734;68.69940185546875;92.82502746582031;[1]
(cacf);1;9844;29.57759857177734;68.66888427734375;92.95210266113281;[1]
(cacf);1;9844;29.57759857177734;68.66888427734375;92.95210266113281;[1]
(cacf);1;10117;29.51519966125488;68.66888427734375;92.95210266113281;[1]
(cacf);1;10117;29.51519966125488;68.66888427734375;92.95210266113281;[1]
(cacf);1;10390;29.51519966125488;68.66888427734375;92.95210266113281;[1]
(cacf);1;10390;29.51519966125488;68.66888427734375;92.95210266113281;[1]
(cacf);1;10664;29.51519966125488;68.63836669921875;92.95210266113281;[1]
(cacf);1;10664;29.51519966125488;68.63836669921875;92.95210266113281;[1]
(cacf);1;10937;29.57759857177734;68.615478515625;92.95210266113281;[1]
(cacf);1;10937;29.57759857177734;68.615478515625;92.95210266113281;[1]
(cacf);1;11211;29.57759857177734;68.615478515625;92.95210266113281;[1]
(cacf);1;11211;29.57759857177734;68.615478515625;92.95210266113281;[1]
(cacf);1;11485;29.51519966125488;68.615478515625;92.95210266113281;[1]
(cacf);1;11485;29.51519966125488;68.615478515625;92.95210266113281;[1]
(cacf);1;11759;29.51519966125488;68.5849609375;92.95210266113281;[1]
(cacf);1;11759;29.51519966125488;68.5849609375;92.95210266113281;[1]
(cacf);1;12032;29.51519966125488;68.56207275390625;92.95210266113281;[1]
(cacf);1;12032;29.51519966125488;68.56207275390625;92.95210266113281;[1]
(cacf);1;12305;29.57759857177734;68.56207275390625;92.88856506347656;[1]
(cacf);1;12305;29.57759857177734;68.56207275390625;92.88856506347656;[1]
(cacf);1;12578;29.57759857177734;68.56207275390625;92.95210266113281;[1]
(cacf);1;12578;29.57759857177734;68.56207275390625;92.95210266113281;[1]
(cacf);1;12851;29.57759857177734;68.56207275390625;92.88856506347656;[1]
(cacf);1;12851;29.57759857177734;68.56207275390625;92.88856506347656;[1]
(cacf);1;13124;29.51519966125488;68.53155517578125;92.95210266113281;[1]
(cacf);1;13124;29.51519966125488;68.53155517578125;92.95210266113281;[1]
(cacf);1;13397;29.51519966125488;68.53155517578125;92.95210266113281;[1]
(cacf);1;13397;29.51519966125488;68.53155517578125;92.95210266113281;[1]
(cacf);1;13670;29.57759857177734;68.53155517578125;92.95210266113281;[1]
(cacf);1;13670;29.57759857177734;68.53155517578125;92.95210266113281;[1]
(cacf);1;13943;29.57759857177734;68.50103759765625;92.95210266113281;[1]
(cacf);1;13943;29.57759857177734;68.50103759765625;92.95210266113281;[1]
(cacf);1;14217;29.51519966125488;68.50103759765625;92.88856506347656;[1]
(cacf);1;14217;29.51519966125488;68.50103759765625;92.88856506347656;[1]
(cacf);1;14490;29.57759857177734;68.50103759765625;92.95210266113281;[1]
(cacf);1;14490;29.57759857177734;68.50103759765625;92.95210266113281;[1]
(cacf);1;14763;29.57759857177734;68.50103759765625;92.95210266113281;[1]
(cacf);1;14763;29.57759857177734;68.50103759765625;92.95210266113281;[1]
(cacf);1;15036;29.51519966125488;68.50103759765625;92.88856506347656;[1]
(cacf);1;15036;29.51519966125488;68.50103759765625;92.88856506347656;[1]
(cacf);1;15309;29.57759857177734;68.50103759765625;92.95210266113281;[1]
(cacf);1;15309;29.57759857177734;68.50103759765625;92.95210266113281;[1]
(cacf);1;15582;29.51519966125488;68.50103759765625;92.95210266113281;[1]
(cacf);1;15582;29.51519966125488;68.50103759765625;92.95210266113281;[1]
(cacf);1;15855;29.57759857177734;68.47052001953125;92.95210266113281;[1]
(cacf);1;15855;29.57759857177734;68.47052001953125;92.95210266113281;[1]
(cacf);1;16128;29.57759857177734;68.47052001953125;92.95210266113281;[1]
(cacf);1;16128;29.57759857177734;68.47052001953125;92.95210266113281;[1]
(cacf);1;16401;29.57759857177734;68.47052001953125;92.95210266113281;[1]
(cacf);1;16401;29.57759857177734;68.47052001953125;92.95210266113281;[1]
(cacf);1;16674;29.57759857177734;68.47052001953125;92.95210266113281;[1]
(cacf);1;16674;29.57759857177734;68.47052001953125;92.95210266113281;[1]
(cacf);1;16947;29.51519966125488;68.4476318359375;92.95210266113281;[1]
(cacf);1;16947;29.51519966125488;68.4476318359375;92.95210266113281;[1]
(cacf);1;17221;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;17221;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;17494;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;17494;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;17768;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;17768;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;18041;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;18041;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;18314;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;18314;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;18587;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;18587;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;18860;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;18860;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;19133;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;19133;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;19406;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;19406;29.57759857177734;68.4476318359375;92.95210266113281;[1]
(cacf);1;19679;29.57759857177734;68.4171142578125;92.95210266113281;[1]
(cacf);1;19679;29.57759857177734;68.4171142578125;92.95210266113281;[1]
(cacf);1;19952;29.51519966125488;68.4171142578125;92.95210266113281;[1]
(cacf);1;19952;29.51519966125488;68.4171142578125;92.95210266113281;[1]
(cacf);1;20225;29.57759857177734;68.4171142578125;92.95210266113281;[1]
(cacf);1;20225;29.57759857177734;68.4171142578125;92.95210266113281;[1]
(cacf);1;20498;29.57759857177734;68.4171142578125;92.95210266113281;[1]
(cacf);1;20498;29.57759857177734;68.4171142578125;92.95210266113281;[1]
(cacf);1;20771;29.57759857177734;68.4171142578125;92.95210266113281;[1]
(cacf);1;20771;29.57759857177734;68.4171142578125;92.95210266113281;[1]
(cacf);1;21045;29.57759857177734;68.4171142578125;92.95210266113281;[1]
(cacf);1;21045;29.57759857177734;68.4171142578125;92.95210266113281;[1]
(cacf);1;21319;29.51519966125488;68.4171142578125;92.95210266113281;[1]
