(cacf);02:37:29:10;1;29.26559829711914;72.8421630859375;92.888565063476561;29.26559829711914;72.8421630859375;93.01564025878906;[1]
(cacf);02:37:29:328;1;29.39039993286132;72.369140625;92.88856506347656;[1]
(cacf);02:37:29:576;2;29.39039993286132;72.369140625;92.95210266113281;[1]
(cacf);02:37:29:825;3;29.39039993286132;72.369140625;92.88856506347656;[1]
(cacf);02:37:30:70;4;29.45279884338378;72.369140625;92.95210266113281;[1]
(cacf);02:37:30:313;5;29.39039993286132;72.369140625;92.95210266113281;[1]
(cacf);02:37:30:556;6;29.45279884338378;72.369140625;92.95210266113281;[1]
(cacf);02:37:30:813;7;29.39039993286132;72.338623046875;92.88856506347656;[1]
(cacf);02:37:31:64;8;29.45279884338378;72.338623046875;93.01564025878906;[1]
(cacf);02:37:31:312;9;29.45279884338378;72.338623046875;92.95210266113281;[1]
(cacf);02:37:31:561;10;29.39039993286132;72.31573486328125;92.82502746582031;[1]
(cacf);02:37:31:810;11;29.39039993286132;72.31573486328125;92.88856506347656;[1]
(cacf);02:37:32:59;12;29.39039993286132;72.31573486328125;93.07917785644531;[1]
(cacf);02:37:32:309;13;29.45279884338378;72.31573486328125;92.95210266113281;[1]
(cacf);02:37:32:559;14;29.45279884338378;72.31573486328125;92.88856506347656;[1]
(cacf);02:37:32:813;15;29.45279884338378;72.31573486328125;92.95210266113281;[1]
(cacf);02:37:33:61;16;29.45279884338378;72.31573486328125;92.95210266113281;[1]
(cacf);02:37:33:310;17;29.45279884338378;72.28521728515625;92.95210266113281;[1]
(cacf);02:37:33:558;18;29.45279884338378;72.28521728515625;92.88856506347656;[1]
(cacf);02:37:33:807;19;29.45279884338378;72.28521728515625;92.95210266113281;[1]
(cacf);02:37:34:55;20;29.45279884338378;72.28521728515625;93.07917785644531;[1]
(cacf);02:37:34:304;21;29.45279884338378;72.28521728515625;92.88856506347656;[1]
(aaaf);02:37:34:438;1;28.64159965515136;71.41546630859375;93.015640258789061;28.64159965515136;71.41546630859375;93.01564025878906;[1]
(cacf);02:37:34:563;22;29.45279884338378;72.25469970703125;92.88856506347656;[1]
(aaaf);02:37:34:752;1;28.70399856567382;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:34:872;23;29.45279884338378;72.25469970703125;92.95210266113281;[1]
(aaaf);02:37:35:0;2;28.70399856567382;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:35:116;24;29.39039993286132;72.25469970703125;92.95210266113281;[1]
(aaaf);02:37:35:249;3;28.70399856567382;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:35:365;25;29.45279884338378;72.25469970703125;92.95210266113281;[1]
(aaaf);02:37:35:497;4;28.70399856567382;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:35:619;26;29.45279884338378;72.25469970703125;92.95210266113281;[1]
(aaaf);02:37:35:746;5;28.76639938354492;71.1636962890625;93.14271545410156;[1]
(cacf);02:37:35:863;27;29.45279884338378;72.25469970703125;92.95210266113281;[1]
(aaaf);02:37:35:993;6;28.76639938354492;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:36:112;28;29.45279884338378;72.25469970703125;92.95210266113281;[1]
(aaaf);02:37:36:237;7;28.70399856567382;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:36:356;29;29.45279884338378;72.25469970703125;92.95210266113281;[1]
(aaaf);02:37:36:482;8;28.76639938354492;71.1636962890625;93.14271545410156;[1]
(cacf);02:37:36:600;30;29.39039993286132;72.25469970703125;92.88856506347656;[1]
(aaaf);02:37:36:735;9;28.70399856567382;71.1636962890625;93.14271545410156;[1]
(cacf);02:37:36:854;31;29.45279884338378;72.25469970703125;93.01564025878906;[1]
(aaaf);02:37:36:979;10;28.76639938354492;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:37:103;32;29.45279884338378;72.25469970703125;92.88856506347656;[1]
(aaaf);02:37:37:224;11;28.76639938354492;71.1636962890625;92.88856506347656;[1]
(cacf);02:37:37:347;33;29.45279884338378;72.25469970703125;93.01564025878906;[1]
(aaaf);02:37:37:467;12;28.76639938354492;71.1636962890625;93.14271545410156;[1]
(cacf);02:37:37:596;34;29.45279884338378;72.2318115234375;92.88856506347656;[1]
(aaaf);02:37:37:716;13;28.70399856567382;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:37:840;35;29.45279884338378;72.2318115234375;92.95210266113281;[1]
(aaaf);02:37:37:960;14;28.70399856567382;71.1636962890625;93.07917785644531;[1]
(cacf);02:37:38:84;36;29.45279884338378;72.2318115234375;92.88856506347656;[1]
(aaaf);02:37:38:204;15;28.76639938354492;71.1636962890625;93.14271545410156;[1]
(cacf);02:37:38:328;37;29.45279884338378;72.2318115234375;92.88856506347656;[1]
(aaaf);02:37:38:449;16;28.76639938354492;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:38:572;38;29.45279884338378;72.2318115234375;92.88856506347656;[1]
(aaaf);02:37:38:692;17;28.70399856567382;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:38:816;39;29.45279884338378;72.2318115234375;92.95210266113281;[1]
(aaaf);02:37:38:936;18;28.70399856567382;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:39:56;40;29.45279884338378;72.2318115234375;92.95210266113281;[1]
(aaaf);02:37:39:185;19;28.70399856567382;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:39:305;41;29.45279884338378;72.2318115234375;92.88856506347656;[1]
(aaaf);02:37:39:429;20;28.70399856567382;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:39:554;42;29.45279884338378;72.2318115234375;92.95210266113281;[1]
(aaaf);02:37:39:673;21;28.70399856567382;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:39:794;43;29.45279884338378;72.2318115234375;92.95210266113281;[1]
(aaaf);02:37:39:917;22;28.70399856567382;71.14080810546875;93.01564025878906;[1]
(cacf);02:37:40:42;44;29.45279884338378;72.2012939453125;93.01564025878906;[1]
(aaaf);02:37:40:166;23;28.70399856567382;71.1636962890625;93.14271545410156;[1]
(cacf);02:37:40:298;45;29.45279884338378;72.2012939453125;92.88856506347656;[1]
(aaaf);02:37:40:420;24;28.70399856567382;71.1636962890625;93.14271545410156;[1]
(cacf);02:37:40:548;46;29.45279884338378;72.23944091796875;92.88856506347656;[1]
(aaaf);02:37:40:669;25;28.70399856567382;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:40:796;47;29.39039993286132;72.23944091796875;92.95210266113281;[1]
(aaaf);02:37:40:918;26;28.70399856567382;71.14080810546875;93.14271545410156;[1]
(cacf);02:37:41:46;48;29.45279884338378;72.23944091796875;92.88856506347656;[1]
(aaaf);02:37:41:172;27;28.76639938354492;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:41:295;49;29.51519966125488;72.23944091796875;92.95210266113281;[1]
(aaaf);02:37:41:425;28;28.70399856567382;71.14080810546875;93.01564025878906;[1]
(cacf);02:37:41:546;50;29.45279884338378;72.23944091796875;92.95210266113281;[1]
(aaaf);02:37:41:670;29;28.70399856567382;71.1636962890625;93.14271545410156;[1]
(cacf);02:37:41:792;51;29.45279884338378;72.23944091796875;92.95210266113281;[1]
(aaaf);02:37:41:914;30;28.70399856567382;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:42:40;52;29.51519966125488;72.23944091796875;92.95210266113281;[1]
(aaaf);02:37:42:163;31;28.70399856567382;71.14080810546875;93.01564025878906;[1]
(cacf);02:37:42:295;53;29.45279884338378;72.23944091796875;92.95210266113281;[1]
(aaaf);02:37:42:417;32;28.70399856567382;71.14080810546875;93.01564025878906;[1]
(cacf);02:37:42:543;54;29.45279884338378;72.23944091796875;92.95210266113281;[1]
(aaaf);02:37:42:666;33;28.76639938354492;71.14080810546875;92.88856506347656;[1]
(cacf);02:37:42:792;55;29.45279884338378;72.23944091796875;92.95210266113281;[1]
(aaaf);02:37:42:910;34;28.70399856567382;71.14080810546875;93.01564025878906;[1]
(cacf);02:37:43:40;56;29.45279884338378;72.23944091796875;92.95210266113281;[1]
(aaaf);02:37:43:159;35;28.70399856567382;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:43:289;57;29.45279884338378;72.23944091796875;92.95210266113281;[1]
(aaaf);02:37:43:413;36;28.70399856567382;71.1636962890625;93.01564025878906;[1]
(cacf);02:37:43:539;58;29.51519966125488;72.23944091796875;92.95210266113281;[1]
(aaaf);02:37:43:658;37;28.76639938354492;71.14080810546875;93.01564025878906;[1]
(cacf);02:37:43:787;59;29.45279884338378;72.23944091796875;92.95210266113281;[1]
(aaaf);02:37:43:907;38;28.76639938354492;71.14080810546875;93.01564025878906;[1]
