Node Sensor;max Temperature; min Temperature; rata-rata Temperature; max Humidity; min Humidity; rata-rata Humidity; max Pressure; min Pressure; rata-rata Pressure(BCAF);12:00:30;30.7008;30.5136;30.6356;63.8166;63.3741;63.6064;93.0792;92.8886;92.9579;
(BCAF);12:01:00;30.5760;30.3888;30.4776;64.2896;63.8166;64.0675;93.1427;92.8886;92.9912;
(BCAF);12:01:30;30.3888;30.2640;30.3339;64.5566;64.2896;64.4196;93.0156;92.8886;92.9597;
(BCAF);12:02:00;30.2640;30.2016;30.2520;64.7550;64.5872;64.6599;93.0156;92.8250;92.9570;
(BCAF);12:02:30;30.2016;30.1392;30.1766;64.9381;64.7550;64.8575;93.0792;92.8250;92.9470;
(BCAF);12:03:00;30.1392;30.0768;30.1056;65.2662;64.9686;65.0684;93.0792;92.8250;92.9643;
(BCAF);12:03:30;30.0768;30.0144;30.0493;65.4111;65.2585;65.3254;93.0792;92.8250;92.9877;
(BCAF);12:04:00;30.0768;29.9520;29.9904;65.6476;65.4722;65.5772;93.2063;92.8250;92.9912;
(BCAF);12:04:30;29.9520;29.8896;29.9295;65.6476;65.5866;65.6098;93.0792;92.8250;92.9851;
(BCAF);12:05:00;29.9520;29.8272;29.8872;65.8231;65.5866;65.6964;93.1427;92.8886;93.0327;
(BCAF);12:05:30;29.8896;29.8272;29.8397;65.9452;65.8231;65.9098;93.2063;92.8250;93.0258;
(BCAF);12:06:00;29.8272;29.7648;29.8056;66.0291;65.9757;65.9883;93.1427;92.8250;93.0279;
(BCAF);12:06:30;29.8272;29.7648;29.7672;66.2427;66.0291;66.1664;93.1427;92.8250;93.0059;
(BCAF);12:07:00;29.7648;29.7024;29.7432;66.3572;66.2733;66.3044;93.1427;92.7615;92.9961;
(BCAF);12:07:30;29.7648;29.7024;29.7149;66.4182;66.3572;66.4011;93.1427;92.8250;92.9978;
(BCAF);12:08:00;29.7024;29.6400;29.6832;66.4411;66.3801;66.4118;93.1427;92.7615;93.0181;
(BCAF);12:08:30;29.7024;29.6400;29.6575;66.5632;66.4106;66.4814;93.0792;92.9521;93.0106;
(BCAF);12:09:00;29.6400;29.5776;29.6304;66.6547;66.5937;66.6336;93.1427;92.8886;93.0303;
(BCAF);12:09:30;29.6400;29.5776;29.6125;66.7692;66.6547;66.6944;93.0792;92.9521;93.0106;
(BCAF);12:10:00;29.6400;29.5776;29.5872;66.7692;66.6776;66.7222;93.0792;92.8250;92.9839;
(BCAF);12:10:30;29.5776;29.5152;29.5651;66.8531;66.7692;66.8146;93.0792;92.8886;92.9826;
(BCAF);12:11:00;29.5776;29.5152;29.5296;66.7997;66.7692;66.7833;93.1427;92.8886;93.0376;
(BCAF);12:11:30;29.5776;29.4528;29.5252;66.8531;66.7386;66.8134;93.0792;92.8250;93.0106;
(BCAF);12:12:00;29.5152;29.4528;29.5104;66.8760;66.8226;66.8516;93.0792;92.8886;93.0205;
(BCAF);12:12:30;29.5152;29.4528;29.5052;66.9599;66.8455;66.9016;93.0792;92.8886;92.9978;
(BCAF);12:13:00;29.5152;29.4528;29.4792;66.9599;66.9065;66.9379;93.0792;92.8886;93.0034;
(BCAF);12:13:30;29.5152;29.4528;29.4603;66.9599;66.9065;66.9456;93.0792;92.8886;92.9851;
(BCAF);12:14:00;29.5152;29.3904;29.4551;66.9599;66.9294;66.9452;93.0792;92.8886;93.0062;
(BCAF);12:14:30;29.4528;29.3904;29.4453;67.0743;66.9599;67.0527;93.0792;92.8886;93.0080;
(BCAF);12:15:00;29.4528;29.3904;29.4432;67.0972;67.0743;67.0858;93.0792;92.8886;92.9912;
(BCAF);12:15:30;29.4528;29.3904;29.4179;67.0972;67.0743;67.0862;93.2063;92.8886;93.0004;
(BCAF);12:16:00;29.4528;29.3904;29.4000;67.0743;66.9599;66.9907;93.0792;92.8886;92.9717;
(BCAF);12:16:30;29.4528;29.3904;29.4004;67.1583;66.9599;67.0878;93.0792;92.8886;93.0055;
(BCAF);12:17:00;29.4528;29.3280;29.3904;67.3261;67.1277;67.1850;93.0792;92.8886;92.9961;
(BCAF);12:17:30;29.4528;29.3280;29.3929;67.4406;67.3261;67.3777;93.0792;92.8886;92.9877;
(BCAF);12:18:00;29.3904;29.3280;29.3760;67.4100;67.2117;67.3346;93.0156;92.8886;92.9839;
(BCAF);12:18:30;29.3904;29.3280;29.3380;67.2727;67.1812;67.2236;93.0792;92.8886;93.0004;
(BCAF);12:19:00;29.3904;29.3280;29.3496;67.2346;67.1812;67.2046;93.0792;92.8886;92.9741;
(BCAF);12:19:30;29.3904;29.3280;29.3330;67.3185;67.2346;67.2935;93.0792;92.8886;92.9953;
(BCAF);12:20:00;29.3904;29.3280;29.3424;67.3490;67.3185;67.3396;93.0156;92.8886;92.9790;
(BCAF);12:20:30;29.3904;29.3280;29.3330;67.4024;67.3490;67.3881;93.0792;92.8886;93.0004;
(BCAF);12:21:00;29.3904;29.3280;29.3328;67.4024;67.3795;67.3980;93.0792;92.8886;92.9961;
(BCAF);12:21:30;29.3904;29.3280;29.3305;67.3795;67.3185;67.3466;93.0792;92.8886;92.9724;
(BCAF);12:22:00;29.3280;29.2656;29.3208;67.3490;67.2880;67.3079;93.0792;92.8886;92.9888;
(BCAF);12:22:30;29.3280;29.2656;29.3155;67.4329;67.3490;67.3871;93.0792;92.8886;93.0004;
