(BCAF);12:03:30;28.9536;28.8912;28.8974;69.8820;69.7751;69.8114;92.7615;92.5709;92.6789;[0]
(BCAF);12:05:00;28.7664;28.6416;28.6994;70.4084;70.0422;70.2256;92.8886;92.5073;92.7474;[0]
(BCAF);12:05:30;28.8288;28.7664;28.8063;70.0422;69.8209;69.9265;92.8250;92.5709;92.7310;[0]
(BCAF);12:06:00;28.9536;28.8288;28.8696;69.9125;69.8286;69.8802;92.8250;92.5709;92.6906;[0]
(BCAF);12:06:30;28.9536;28.8912;28.9012;69.8820;69.7751;69.8060;92.8250;92.5709;92.6903;[0]
(BCAF);12:07:00;28.9536;28.8912;28.9512;69.7446;69.2945;69.5269;92.8886;92.5709;92.6931;[0]
(BCAF);12:07:30;29.0160;28.9536;28.9561;69.6836;69.2640;69.5066;92.8250;92.5709;92.7056;[0]
(BCAF);12:08:00;29.0160;28.9536;28.9968;69.6607;69.3479;69.5175;92.8250;92.5709;92.6857;[0]
