(CACF);06:57:30;28.5792;28.4544;28.5168;68.7147;68.6841;68.6943;92.0626;91.8719;91.9249;[1];
(AAAF);06:57:30;29.2656;29.2032;29.2085;62.9011;62.9011;62.9011;92.0626;91.6813;91.8701;[1];
(CACF);06:58:00;28.8288;28.5792;28.7529;68.6841;68.1348;68.4023;92.0626;91.7449;91.8556;[1];
(AAAF);06:58:00;29.3280;29.2032;29.2594;63.3436;63.0765;63.2260;92.0626;91.6813;91.8549;[1];
(BCAF);06:58:30;29.6400;28.8912;29.1664;65.9986;65.4722;65.7792;92.0626;91.7449;91.8821;[1];
(AAAF);06:58:30;29.4528;29.2656;29.3579;63.0765;62.7790;62.9451;92.0626;91.6813;91.8336;[1];
(CACF);06:58:30;29.1408;28.8912;29.0203;67.9746;67.6465;67.8236;91.9355;91.6813;91.8468;[1];
(CACF);06:59:00;29.5776;29.3904;29.4641;67.1201;66.8989;67.0277;91.9990;91.6813;91.8500;[1];
(AAAF);06:59:00;29.5152;29.3904;29.4088;62.7790;62.6646;62.7525;91.8719;91.6813;91.8009;[1];
(CACF);06:59:30;29.8896;29.5776;29.7398;66.8531;66.1436;66.5867;91.9990;91.7449;91.7979;[1];
(AAAF);06:59:30;29.7024;29.5152;29.5975;63.1681;62.6646;62.9372;92.0626;91.7449;91.8343;[1];
(BCAF);06:59:30;30.1392;29.6400;29.8781;65.4722;65.0754;65.2846;92.0626;91.7449;91.8906;[1];
(AAAF);07:00:00;29.8272;29.7024;29.7765;63.0002;62.8477;62.9546;91.9990;91.7449;91.8802;[1];
(BCAF);07:00:00;30.8880;30.7632;30.8406;64.6329;64.4041;64.4904;92.0626;91.6813;91.8338;[1];
(CACF);07:00:00;30.4512;29.8896;30.0980;66.2961;65.2280;66.0991;91.9355;91.6178;91.8019;[1];
(BCAF);07:00:30;31.2624;30.8256;31.0736;65.0831;64.0531;64.4502;92.0626;91.6813;91.8460;[1];
(CACF);07:00:30;30.5760;30.3888;30.4874;65.5256;65.1365;65.3333;91.9355;91.7449;91.8275;[1];
(AAAF);07:00:30;29.9520;29.8272;29.8645;62.8477;62.5806;62.7322;91.9990;91.8084;91.8843;[1];
(CACF);07:01:00;30.8256;30.5136;30.6712;65.4722;64.5795;64.8753;92.0626;91.6813;91.8816;[1];
(AAAF);07:01:00;30.0768;30.0144;30.0321;62.5883;62.4586;62.4915;91.9990;91.7449;91.8966;[1];
(BCAF);07:01:00;31.6992;31.2624;31.3425;64.4269;63.8624;64.2695;92.0626;91.8084;91.8600;[1];
(CACF);07:01:30;31.0128;30.8256;30.9208;64.9686;64.6100;64.8483;91.9990;91.6178;91.8490;[1];
(AAAF);07:01:30;30.1392;30.0768;30.1080;62.6417;62.5883;62.6131;91.9990;91.7449;91.8719;[1];
(BCAF);07:01:30;32.0112;31.7616;31.8850;63.8624;63.3817;63.6299;91.9990;91.6178;91.8778;[1];
(BCAF);07:02:00;32.3232;32.1360;32.2337;63.2825;62.9392;63.1034;92.0626;91.7449;91.8618;[1];
(AAAF);07:02:00;30.3264;30.2016;30.2693;62.9468;62.7332;62.8043;92.0626;91.7449;91.8729;[1];
(CACF);07:02:00;31.2000;31.0128;31.1064;64.7932;64.7321;64.7626;91.8719;91.7449;91.8084;[1];
(CACF);07:02:30;31.4496;31.2000;31.2983;64.8008;64.1675;64.5372;91.9990;91.6813;91.7984;[1];
(BCAF);07:02:30;32.6352;32.2608;32.4570;62.9468;62.4967;62.8209;91.9990;91.7449;91.8577;[1];
(BCAF);07:03:00;32.8224;32.5728;32.7186;62.5654;62.1381;62.3757;91.9355;91.7449;91.9078;[1];
(CACF);07:03:00;31.6368;31.3872;31.4848;64.1370;63.6640;63.8906;91.9990;91.6813;91.8055;[1];
