(CACF);07:10:00;28.4544;28.3296;28.4024;67.7534;67.7534;67.7534;91.9355;91.8719;91.9143;[1];
(CACF);07:10:30;28.3920;28.2672;28.3413;68.0051;67.5321;67.8105;92.1261;91.6813;91.9407;[1];
(BCAF);07:10:30;29.7648;29.6400;29.7242;64.5032;64.3659;64.3925;91.9990;91.8084;91.9397;[1];
(AADC);07:10:30;29.2032;29.2032;29.2032;64.8237;64.8237;64.8237;91.8719;91.8719;91.8719;[1];
(AADC);07:11:00;29.1408;29.0784;29.1153;64.9991;64.7321;64.9301;91.9990;91.6813;91.9037;[1];
(CACF);07:11:00;28.3296;28.2048;28.2951;67.5550;67.3643;67.4675;92.1261;91.7449;91.9294;[1];
(BCAF);07:11:00;29.7024;29.5776;29.6426;64.5872;64.4575;64.5557;91.9990;91.8084;91.9130;[1];
(CACF);07:11:30;28.3296;28.1424;28.2662;67.8678;67.4482;67.6219;92.1261;91.7449;91.9371;[1];
(BCAF);07:11:30;29.6400;29.4528;29.5521;64.7779;64.4346;64.5549;92.1896;91.7449;91.9145;[1];
(BCAF);07:12:00;29.5152;29.3904;29.4422;65.1594;64.9000;65.0243;92.0626;91.7449;91.9001;[1];
(BCAF);07:12:30;29.5152;29.3904;29.4366;65.1899;64.8771;65.0949;92.0626;91.7449;91.8916;[1];
(AADC);07:12:30;29.1408;29.0160;29.0784;65.0297;64.6711;64.8449;91.9990;91.6178;91.8886;[1];
(BCAF);07:13:00;29.4528;29.3280;29.4153;65.4188;64.8466;65.1291;92.0626;91.7449;91.8913;[1];
(AADC);07:13:00;29.1408;29.0160;29.0725;65.0907;64.7321;64.8433;91.9990;91.6178;91.8867;[1];
(BCAF);07:13:30;29.4528;29.2656;29.3445;65.6705;65.1899;65.5585;92.1261;91.7449;91.9014;[1];
(AADC);07:13:30;29.0784;28.9536;29.0370;65.5866;64.9381;65.2460;91.9990;91.5543;91.9040;[1];
(BCAF);07:14:00;29.3904;29.2032;29.2798;66.2275;65.5332;66.0280;91.9990;91.7449;91.8965;[1];
(AADC);07:14:00;29.0160;28.8912;28.9679;66.2122;65.4951;65.6650;91.9355;91.8084;91.9024;[1];
(BCAF);07:14:30;29.2656;29.0784;29.1717;66.4869;66.0825;66.2974;92.1261;91.7449;91.9210;[1];
(AADC);07:14:30;28.8912;28.8288;28.8720;66.2122;65.9147;66.0858;91.9355;91.7449;91.9034;[1];
(AADC);07:15:00;28.8912;28.7664;28.7881;67.6008;66.1512;67.1617;92.0626;91.6178;91.8870;[1];
(BCAF);07:15:00;29.2032;29.0784;29.1114;67.1583;66.4564;66.8112;92.1261;91.8084;91.9344;[1];
(BCAF);07:15:30;29.0784;29.0160;29.0351;66.8836;66.2961;66.5070;92.1261;91.7449;91.9444;[1];
(AADC);07:15:30;28.8288;28.7040;28.7638;67.4100;66.7081;66.9435;91.9355;91.7449;91.8912;[1];
(AADC);07:16:00;28.7664;28.7040;28.7344;66.7081;66.4716;66.5336;92.0626;91.6178;91.8844;[1];
(BCAF);07:16:00;29.0784;29.0160;29.0411;66.4945;66.1283;66.3429;92.1261;91.7449;91.9387;[1];
(AADC);07:16:30;28.7664;28.6416;28.7139;68.7223;66.3267;66.7804;91.9990;91.7449;91.8800;[1];
(BCAF);07:16:30;29.0784;28.8912;29.0257;66.4716;66.1817;66.2714;92.0626;91.7449;91.9397;[1];
