(BCAF);12:00:30;27.0816;26.9568;27.0142;73.8416;72.2471;72.7799;93.0156;92.8250;92.9648;[1];
(BCAF);12:01:00;27.2064;27.0816;27.1344;72.2242;71.7512;71.9422;93.0792;92.8250;92.9814;[1];
(BCAF);12:01:30;27.3936;27.1440;27.2896;71.7512;71.0874;71.4892;93.0792;92.8886;92.9850;[1];
(BCAF);12:00:00;27.5184;26.9568;27.4404;73.8416;70.2939;70.7530;93.0156;92.7615;92.9389;[0];
(BCAF);12:00:30;27.0816;26.9568;27.0192;73.8416;72.3081;72.7754;93.0156;92.8250;92.9468;[0];
(BCAF);12:01:00;27.2064;27.0816;27.1306;72.2242;71.7512;71.9386;93.0156;92.8250;92.9566;[0];
(BCAF);12:01:30;27.3936;27.1440;27.2880;71.7512;71.1484;71.4906;93.0792;92.8886;92.9912;[0];
(BCAF);12:02:00;27.5808;27.3936;27.4810;71.0340;70.2634;70.5477;93.0156;92.8886;92.9521;[0];
(BCAF);12:02:30;27.7056;27.5184;27.6288;70.2939;69.8286;70.0973;93.0792;92.7615;92.9350;[0];
(BCAF);12:03:00;27.8928;27.7056;27.7955;69.7980;69.3326;69.5173;93.0156;92.8250;92.9394;[0];
(BCAF);12:03:30;28.0176;27.8928;27.9552;69.3326;68.8596;69.0929;93.0156;92.8250;92.9521;[0];
