Node Sensor;max Temperature; min Temperature; rata-rata Temperature; max Humidity; min Humidity; rata-rata Humidity; max Pressure; min Pressure; rata-rata Pressure(BCAF);12:00:00;28.8288;26.4576;28.5653;76.3517;69.3174;70.1227;92.8250;92.6344;92.7050;
(BCAF);12:00:30;26.7072;26.4576;26.6498;76.3517;75.5964;75.7783;92.8886;92.5709;92.7183;
(BCAF);12:01:00;26.8944;26.7072;26.8152;75.5964;74.8182;75.2434;92.8250;92.5709;92.7419;
(BCAF);12:01:30;27.0816;26.8944;26.9843;74.8334;74.4443;74.6308;92.8886;92.6979;92.7564;
(BCAF);12:02:00;27.2688;27.0192;27.1584;74.4520;73.8111;74.1632;92.8886;92.6979;92.7933;
(BCAF);12:02:30;27.3936;27.2064;27.3187;73.8111;73.3228;73.5352;92.8886;92.7615;92.8149;
(BCAF);12:03:00;27.5808;27.3936;27.4728;73.3228;72.5522;73.0159;92.8886;92.6344;92.7908;
(BCAF);12:03:30;27.6432;27.5184;27.6033;72.5217;72.1708;72.3179;92.9521;92.6979;92.7945;
(BCAF);12:04:00;27.7680;27.6432;27.7152;72.1403;71.8122;71.9997;92.9521;92.6344;92.7835;
(BCAF);12:04:30;27.8928;27.7680;27.8404;71.8198;71.4765;71.6865;92.8886;92.6344;92.7564;
(BCAF);12:05:00;28.0176;27.8928;27.9528;71.5757;71.4765;71.5041;92.8886;92.6979;92.7688;
(BCAF);12:05:30;28.1424;28.0176;28.0600;71.5452;71.0416;71.2815;92.8250;92.6344;92.7539;
(BCAF);12:06:00;28.2048;28.0800;28.1256;71.0187;70.6907;70.8612;92.8250;92.6344;92.7762;
(BCAF);12:06:30;28.2672;28.1424;28.2024;70.6907;70.5533;70.6135;92.8250;92.6344;92.7639;
(BCAF);12:07:00;28.3296;28.2048;28.2624;70.4923;70.1871;70.3465;92.8250;92.6344;92.7835;
(BCAF);12:07:30;28.3296;28.2672;28.3146;70.2405;70.1414;70.2057;92.8250;92.6979;92.7437;
(BCAF);12:08:00;28.3920;28.3296;28.3776;70.1414;70.0269;70.0941;92.8886;92.6979;92.7786;
(BCAF);12:08:30;28.4544;28.3920;28.4269;70.0269;69.8286;69.9253;92.8886;92.6979;92.7869;
(BCAF);12:09:00;28.5168;28.4544;28.4640;69.9277;69.8057;69.8594;92.8886;92.6979;92.8128;
(BCAF);12:09:30;28.5168;28.4544;28.5068;69.8972;69.7599;69.8408;92.8886;92.6344;92.8072;
(BCAF);12:10:00;28.5792;28.5168;28.5600;69.7294;69.4166;69.5868;92.8886;92.6344;92.8006;
(BCAF);12:10:30;28.6416;28.5792;28.5867;69.4166;69.3937;69.4019;92.8886;92.6344;92.8022;
(BCAF);12:11:00;28.7040;28.5792;28.6176;69.4852;69.4166;69.4494;92.8886;92.6344;92.8177;
(BCAF);12:11:30;28.7040;28.5792;28.6441;69.5386;69.4852;69.4947;92.8886;92.6979;92.8301;
(BCAF);12:12:00;28.7040;28.6416;28.6752;69.4547;68.9512;69.1668;92.9521;92.5709;92.8030;
(BCAF);12:12:30;28.7664;28.6416;28.7015;69.0046;69.0046;69.0046;92.8886;92.5073;92.7666;
(BCAF);12:13:00;28.7664;28.7040;28.7208;69.0046;69.0046;69.0046;92.9521;92.5709;92.7762;
(BCAF);12:13:30;28.7664;28.7040;28.7439;69.0046;68.7528;68.8801;92.8886;92.6344;92.7971;
(BCAF);12:14:00;28.7664;28.7040;28.7424;68.7833;68.5850;68.7202;92.8886;92.5709;92.7933;
(BCAF);12:14:30;28.8288;28.7040;28.7592;68.7528;68.6384;68.6912;92.8886;92.5709;92.7713;
