(AAAF);12:00:00;28.0176;27.8928;27.9580;65.1212;64.5872;64.6970;92.8886;92.5709;92.7861;[0];
(AAAF);12:00:00;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.6979;92.6979;92.6979;[0];
(AAAF);12:00:00;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.8250;92.8250;92.8250;[0];
(AAAF);12:00:00;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.7615;92.7615;92.7615;[0];
(AAAF);12:00:00;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.6979;92.6979;92.6979;[0];
(AAAF);12:00:00;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.8886;92.8886;92.8886;[0];
(AAAF);12:00:00;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.6979;92.6979;92.6979;[0];
(AAAF);12:00:00;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.6979;92.6979;92.6979;[0];
(AAAF);12:00:00;27.8928;27.8928;27.8928;64.7626;64.7626;64.7626;92.6979;92.6979;92.6979;[0];
(AAAF);12:00:00;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.8250;92.8250;92.8250;[0];
(AAAF);12:00:00;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.6979;92.6979;92.6979;[0];
(AAAF);12:00:00;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.7615;92.7615;92.7615;[0];
(AAAF);12:00:00;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.6979;92.6979;92.6979;[0];
(AAAF);12:00:00;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.8250;92.8250;92.8250;[0];
(AAAF);12:00:00;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.7615;92.7615;92.7615;[0];
(AAAF);12:00:00;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.8886;92.8886;92.8886;[0];
(AAAF);12:00:00;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.8886;92.8886;92.8886;[0];
(CACF);12:00:30;27.3312;27.2064;27.2732;63.3359;62.9850;63.0885;92.8886;92.7615;92.8347;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.8250;92.7615;92.7933;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.1299;63.1299;63.1299;92.8886;92.7615;92.8250;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.8250;92.6979;92.7615;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.1299;63.0994;63.1147;92.7615;92.7615;92.7615;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.6979;92.6979;92.6979;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.0994;63.0994;63.0994;92.7615;92.7615;92.7615;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.6979;92.6979;92.6979;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.0994;63.0994;63.0994;92.7615;92.7615;92.7615;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.8250;92.6979;92.7615;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.0994;63.0994;63.0994;92.8886;92.7615;92.8250;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.0994;63.0994;63.0994;92.8886;92.7615;92.8250;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.0994;63.0994;63.0994;92.7615;92.7615;92.7615;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.8250;92.6979;92.7615;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.0994;63.0994;63.0994;92.7615;92.7615;92.7615;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.8886;92.6979;92.7933;[0];
(CACF);12:00:30;27.3312;27.2688;27.3000;63.0994;63.0994;63.0994;92.7615;92.7615;92.7615;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.8886;92.8886;92.8886;[0];
(CACF);12:00:30;27.3312;27.2688;27.3000;63.0994;63.0994;63.0994;92.8886;92.7615;92.8250;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.8886;92.7615;92.8250;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.0994;63.0994;63.0994;92.8886;92.8886;92.8886;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.7615;92.7615;92.7615;[0];
(CACF);12:00:30;27.3312;27.2688;27.3000;63.0994;63.0994;63.0994;92.8886;92.7615;92.8250;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.7615;92.7615;92.7615;[0];
(CACF);12:00:30;27.3312;27.2688;27.3000;63.0994;63.0689;63.0842;92.8886;92.7615;92.8250;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7626;64.7626;64.7626;92.7615;92.6979;92.7297;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.0689;63.0689;63.0689;92.8886;92.8886;92.8886;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7626;64.7321;64.7474;92.7615;92.6979;92.7297;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.0689;63.0689;63.0689;92.8886;92.8886;92.8886;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7321;64.7321;64.7321;92.8250;92.7615;92.7933;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.0689;63.0689;63.0689;92.8886;92.7615;92.8250;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7321;64.7321;64.7321;92.8250;92.6979;92.7615;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.0689;63.0689;63.0689;92.8886;92.7615;92.8250;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7321;64.7321;64.7321;92.8886;92.6979;92.7933;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.0689;63.0689;63.0689;92.8886;92.7615;92.8250;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7321;64.7016;64.7169;92.8886;92.6979;92.7933;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.0689;63.0689;63.0689;92.8886;92.7615;92.8250;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7016;64.7016;64.7016;92.6979;92.6344;92.6662;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.0689;63.0689;63.0689;92.8886;92.7615;92.8250;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7016;64.7016;64.7016;92.6979;92.6344;92.6662;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.0689;63.0689;63.0689;92.8886;92.7615;92.8250;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7016;64.7016;64.7016;92.9521;92.6979;92.8250;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.0689;63.0689;63.0689;92.8886;92.8886;92.8886;[0];
(AAAF);12:00:30;27.9552;27.9552;27.9552;64.7016;64.7016;64.7016;92.9521;92.8886;92.9203;[0];
(CACF);12:00:30;27.2688;27.2688;27.2688;63.0689;63.0689;63.0689;92.8886;92.8886;92.8886;[0];
