(CACF);05:09:00;30.7632;30.6384;30.6817;59.3305;58.5828;58.9446;92.1896;91.8719;92.0149;[1];
(AAAF);05:09:00;31.0752;31.0128;31.0232;53.8755;53.1583;53.4198;92.1896;91.8719;92.0284;[1];
(BCAF);05:09:30;31.2000;31.1376;31.1743;57.3621;56.9349;57.1575;92.1896;91.9990;92.0626;[1];
(AAAF);05:09:30;31.2000;31.0128;31.0854;55.4853;53.9365;54.5195;92.1896;91.8719;92.0330;[1];
(AADC);05:09:30;31.2624;30.8880;31.0783;56.7289;56.1109;56.5095;92.1896;91.9355;92.0562;[1];
(CACF);05:09:30;30.7632;30.7008;30.7424;59.1474;58.9948;59.0864;92.0626;91.9355;91.9778;[1];
(CACF);05:10:00;31.6368;31.5120;31.5854;57.1104;56.5381;56.7343;92.1261;91.9355;92.0401;[1];
(BCAF);05:10:00;31.6368;31.2000;31.3315;57.5147;55.5921;56.6574;92.2532;91.8719;92.0027;[1];
(AAAF);05:10:00;31.4496;31.1376;31.2131;55.2717;54.5850;54.8642;92.1896;91.8084;92.0320;[1];
(AADC);05:10:00;31.8240;31.5120;31.5588;55.6837;54.1883;55.5467;92.1896;91.8719;91.9895;[1];
(BCAF);05:10:30;31.8240;31.5744;31.7004;55.8515;55.5387;55.6890;92.1896;91.9355;92.0098;[1];
(AADC);05:10:30;31.9488;31.8240;31.8951;54.2112;54.1501;54.1826;92.1261;91.8719;91.9920;[1];
(BCAF);05:11:00;32.1360;31.7616;31.9763;58.3387;55.6608;56.7129;92.1896;91.9355;92.0305;[1];
(AADC);05:11:00;32.2608;31.9488;32.0863;54.2417;53.9365;54.0678;92.1896;91.8719;92.0329;[1];
(BCAF);05:11:30;32.1984;31.8864;32.0040;56.2787;54.8215;55.3703;92.1896;91.9355;92.0290;[1];
(AADC);05:11:30;32.4480;32.1984;32.2608;54.3027;52.8608;54.0936;92.1896;91.9990;92.0770;[1];
(CACF);05:11:30;32.5728;32.4480;32.5156;58.8727;55.8744;57.7099;92.1261;91.8719;91.9637;[1];
(AAAF);05:11:30;31.6992;31.4496;31.6157;54.9436;52.9676;53.9127;92.1896;91.8719;92.0120;[1];
