(BCAF);07:23:30;28.4544;28.3920;28.4395;68.1119;67.9822;68.0673;91.9990;91.7449;91.9415;[1];
(CACF);07:23:30;29.2656;28.9536;29.1174;69.0351;68.5621;68.7976;92.1261;91.8084;91.8997;[1];
(AADC);07:23:30;27.9552;27.8928;27.9017;69.5844;69.5234;69.5495;91.9355;91.7449;91.8175;[1];
(CACF);07:24:00;29.5152;29.2656;29.3904;68.5621;67.8144;68.1343;92.0626;91.6813;91.8989;[1];
(AADC);07:24:00;27.8928;27.8304;27.8417;69.7751;69.5157;69.6660;91.9990;91.7449;91.8469;[1];
(BCAF);07:24:00;28.4544;28.2672;28.4049;68.5468;68.1119;68.1362;92.0626;91.8084;91.9333;[1];
(BCAF);07:24:30;28.3296;28.2048;28.2522;68.5850;68.4858;68.5607;92.0626;91.7449;91.9167;[1];
(CACF);07:24:30;29.7648;29.5152;29.6477;67.8449;67.3795;67.5936;92.1261;91.8084;91.9472;[1];
(AADC);07:24:30;27.8928;27.8304;27.8526;69.7751;69.2716;69.5276;91.9990;91.7449;91.8364;[1];
(CACF);07:25:00;29.8896;29.7648;29.8213;67.3795;67.0438;67.2549;92.1261;91.7449;91.9497;[1];
(BCAF);07:25:00;28.2672;28.0800;28.1492;68.9893;68.3866;68.7110;92.1261;91.7449;91.9064;[1];
(AADC);07:25:00;27.8928;27.8928;27.8928;69.3860;68.9969;69.1266;91.9990;91.8719;91.9143;[1];
(AADC);07:25:30;27.8928;27.8304;27.8753;69.4166;69.1114;69.2689;91.9990;91.7449;91.8340;[1];
(BCAF);07:25:30;28.0800;27.8928;28.0052;69.0122;68.0891;68.5867;92.0626;91.8084;91.9163;[1];
(AADC);07:26:00;27.9552;27.8304;27.8849;69.1114;69.0275;69.0511;91.9990;91.7449;91.8364;[1];
(BCAF);07:26:00;27.9552;27.8304;27.8890;69.1038;68.6536;68.9432;92.0626;91.8084;91.9360;[1];
(BCAF);07:26:30;27.8928;27.7056;27.7907;69.5844;68.6536;69.2355;92.0626;91.8084;91.9442;[1];
(AADC);07:26:30;27.8928;27.8304;27.8676;69.0809;69.0504;69.0624;91.9990;91.7449;91.8310;[1];
(BCAF);07:27:00;27.8304;27.6432;27.7152;69.6760;69.4166;69.5073;92.0626;91.8719;91.9425;[1];
(AADC);07:27:00;27.8928;27.7680;27.8434;69.1648;69.0275;69.0839;91.9990;91.7449;91.8322;[1];
(CACF);07:27:30;30.5760;29.8896;30.2654;66.9065;65.2280;65.9380;92.1261;91.6813;91.8537;[1];
(AADC);07:27:30;27.8928;27.7680;27.8319;69.1343;69.0809;69.0986;91.9990;91.7449;91.8394;[1];
(BCAF);07:27:30;27.7056;27.5808;27.6466;69.9277;69.3784;69.5958;92.0626;91.8084;91.9303;[1];
(BCAF);07:28:00;27.5808;27.4560;27.5338;70.1566;69.9277;70.0225;91.9990;91.8084;91.9306;[1];
(CACF);07:28:00;30.6384;30.5136;30.5615;65.1975;64.5109;64.8636;91.9990;91.6813;91.8506;[1];
(AADC);07:28:00;27.8928;27.7680;27.8206;69.1953;69.1038;69.1666;91.9990;91.7449;91.8209;[1];
(AADC);07:28:30;27.8304;27.7056;27.7651;69.1038;69.0122;69.0815;91.9990;91.6813;91.8458;[1];
(CACF);07:28:30;30.7008;30.5760;30.6309;64.5109;64.1523;64.3578;92.0626;91.7449;91.8694;[1];
(BCAF);07:28:30;27.5808;27.4560;27.5168;69.9888;69.9583;69.9708;91.9990;91.8084;91.9208;[1];
