(BCAF);12:01:30;27.7056;26.6448;26.8714;53.5932;50.6177;52.2625;92.0626;91.8719;91.9589;[1];
(BCAF);12:02:00;27.0816;26.9568;27.0312;54.0052;51.6477;52.6524;92.0626;91.9355;91.9795;[1];
(BCAF);12:02:30;27.0816;27.0192;27.0654;51.6477;50.4041;50.7316;91.9990;91.8084;91.9449;[1];
(BCAF);12:03:00;27.0816;26.9568;27.0240;51.1442;50.5720;50.8050;92.0626;91.8084;91.9795;[1];
(BCAF);12:03:30;27.0816;27.0192;27.0469;51.3196;50.4041;50.7245;91.9990;91.8719;91.9731;[1];
(BCAF);12:04:00;27.1440;27.0192;27.0792;50.6788;50.1752;50.4047;92.1261;91.8084;91.9770;[1];
(BCAF);12:04:30;27.1440;27.0816;27.0978;50.8008;50.1066;50.3903;92.1261;91.8084;91.9637;[1];
(BCAF);12:05:00;27.0816;27.0192;27.0585;50.4041;49.9006;50.1495;92.1261;91.8719;91.9849;[1];
(BCAF);12:05:30;27.0192;26.8320;26.9476;50.7169;49.9387;50.1636;92.1261;91.8719;91.9637;[1];
(BCAF);12:06:00;26.9568;26.8320;26.9040;52.3572;50.8466;51.6140;92.0626;91.8084;91.9599;[1];
(BCAF);12:06:30;27.0192;26.8944;26.9845;53.3567;51.0755;51.9614;92.0626;91.8084;91.9402;[1];
